Resource Name,County,National Register Date,National Register Number,Longitude,Latitude,Georeference
United States Post Office-Owego,Tioga,05/11/1989,90NR02239,-76.2607495229,42.1029605873,POINT (-76.2607495229 42.1029605873)
United States Post Office-Port Chester,Westchester,05/11/1989,90NR02496,-73.668079972,41.0033537826,POINT (-73.668079972 41.0033537826)
United States Post Office-Springville,Erie,05/11/1989,90NR01254,-78.6657163063,42.5100540982,POINT (-78.6657163063 42.5100540982)
United States Post Office-Cooper Station,New York,05/11/1989,90NR00713,-73.989722294,40.7320417671,POINT (-73.989722294 40.7320417671)
Old Albany Post Road,Putnam,07/08/1982,90NR02363,-73.9037867158,41.3840193434,POINT (-73.9037867158 41.3840193434)
United States Post Office-Pearl River,Rockland,11/17/1988,90NR02405,-74.0220228531,41.0577621163,POINT (-74.0220228531 41.0577621163)
United States Post Office-Potsdam,St. Lawrence,05/11/1989,90NR02576,-74.9846392713,44.669475217,POINT (-74.9846392713 44.669475217)
Federal Building and Post Office,Kings,10/09/1974,90NR01323,-73.9895122499,40.6955724017,POINT (-73.9895122499 40.6955724017)
Church of the Holy Apostles,New York,04/26/1972,90NR00686,-73.9988194816,40.7492793372,POINT (-73.9988194816 40.7492793372)
United States Post Office-Jamaica Main,Queens,11/17/1988,90NR01617,-73.7978270773,40.7076823895,POINT (-73.7978270773 40.7076823895)
United States Post Office-Homer,Cortland,05/11/1989,90NR00269,-76.1789476288,42.6366945856,POINT (-76.1789476288 42.6366945856)
United States Post Office-Westhampton Beach,Suffolk,05/11/1989,90NR01943,-72.6407958047,40.8103548131,POINT (-72.6407958047 40.8103548131)
United States Post Office-Albion,Orleans,11/17/1988,90NR02013,-78.1942280761,43.2459890436,POINT (-78.1942280761 43.2459890436)
United States Post Office-Bath,Steuben,11/17/1988,90NR02033,-77.3185888865,42.335626539,POINT (-77.3185888865 42.335626539)
United States Post Office-Wellsville,Allegany,05/11/1989,90NR00022,-77.9486057461,42.1233869821,POINT (-77.9486057461 42.1233869821)
Old Glen Cove Post Office,Nassau,11/29/2010,10NR06161,-73.6293964659,40.8640817869,POINT (-73.6293964659 40.8640817869)
United States Post Office-Hempstead,Nassau,11/17/1988,90NR01712,-73.6283693529,40.7073347055,POINT (-73.6283693529 40.7073347055)
U.S. Post Office-Ogdensburg,St. Lawrence,08/16/1977,90NR02565,-75.4915058236,44.6955502649,POINT (-75.4915058236 44.6955502649)
United States Post Office-Walton,Delaware,05/11/1989,90NR00283,-75.1281861398,42.1691969975,POINT (-75.1281861398 42.1691969975)
United States Post Office-Troy,Rensselaer,05/11/1989,90NR00983,-73.6885960091,42.7315245425,POINT (-73.6885960091 42.7315245425)
United States Post Office-Rhinebeck,Dutchess,05/11/1989,90NR00454,-73.9129970212,41.9263169127,POINT (-73.9129970212 41.9263169127)
United States Post Office (Former),Cayuga,06/11/1991,91NR00009,-76.5697470331,42.9304670672,POINT (-76.5697470331 42.9304670672)
United States Post Office-Amsterdam,Montgomery,11/17/1988,90NR01545,-74.1915632217,42.9372919755,POINT (-74.1915632217 42.9372919755)
United States Post Office-Flushing Main,Queens,11/17/1988,90NR01614,-73.8281051039,40.7564560047,POINT (-73.8281051039 40.7564560047)
United States Post Office-Great Neck,Nassau,05/11/1989,90NR01708,-73.7223566423,40.7876145777,POINT (-73.7223566423 40.7876145777)
United States Post Office-Clyde,Wayne,11/17/1988,90NR02288,-76.8707196522,43.0835983328,POINT (-76.8707196522 43.0835983328)
United States Post Office-Waverly,Tioga,05/11/1989,90NR02240,-76.5401088667,42.0021539468,POINT (-76.5401088667 42.0021539468)
United States Post Office-Middleburgh,Schoharie,05/11/1989,90NR02685,-74.3339048206,42.5981318091,POINT (-74.3339048206 42.5981318091)
United States Post Office-Morrisania,Bronx,11/17/1988,90NR00069,-73.9089035897,40.8299251189,POINT (-73.9089035897 40.8299251189)
United States Post Office-Yonkers,Westchester,05/11/1989,90NR02477,-73.901785016,40.9350393785,POINT (-73.901785016 40.9350393785)
United States Post Office-Ilion,Herkimer,05/11/1989,90NR00588,-75.0373732998,43.0148665837,POINT (-75.0373732998 43.0148665837)
United States Post Office-Harrison,Westchester,05/11/1989,90NR02440,-73.7139588263,40.9686171997,POINT (-73.7139588263 40.9686171997)
United States Post Office-Mineola,Nassau,05/11/1989,90NR01717,-73.6388508794,40.7430883288,POINT (-73.6388508794 40.7430883288)
United States Post Office-Lake Placid,Essex,11/17/1988,90NR00493,-73.9837067481,44.2850934824,POINT (-73.9837067481 44.2850934824)
United States Post Office-Wappingers Falls,Dutchess,05/11/1989,90NR00442,-73.9172590879,41.5969671364,POINT (-73.9172590879 41.5969671364)
United States post Office-Ticonderoga,Essex,05/11/1989,90NR00476,-73.4236576547,43.8480771005,POINT (-73.4236576547 43.8480771005)
United States Post Office-Herkimer,Herkimer,05/11/1989,90NR00595,-74.9880270347,43.0257685207,POINT (-74.9880270347 43.0257685207)
United States Post Office-Geneva,Ontario,05/11/1989,90NR01992,-76.9831148295,42.8676694827,POINT (-76.9831148295 42.8676694827)
United States Post Office-Honeoye Falls,Monroe,05/11/1989,90NR03275,-77.592535728,42.9524385721,POINT (-77.592535728 42.9524385721)
United States Post Office-Ballston Spa,Saratoga,11/17/1988,90NR02611,-73.8491143287,43.0023225269,POINT (-73.8491143287 43.0023225269)
United States Post Office-Granville,Washington,05/11/1989,90NR02758,-73.2600753488,43.4072740705,POINT (-73.2600753488 43.4072740705)
United States Post Office-Beacon,Dutchess,11/17/1988,90NR00439,-73.9687432715,41.5039011995,POINT (-73.9687432715 41.5039011995)
United States Post Office-Akron,Erie,11/17/1988,90NR01256,-78.4979560761,43.0203300173,POINT (-78.4979560761 43.0203300173)
United States Post Office-Lake George,Warren,05/11/1989,90NR02740,-73.7129821267,43.4237227225,POINT (-73.7129821267 43.4237227225)
United States Post Office-Hudson Falls,Washington,05/11/1989,90NR02752,-73.5852077666,43.2999015411,POINT (-73.5852077666 43.2999015411)
United States Post Office-Glen Cove,Nassau,05/11/1989,90NR01707,-73.6323758202,40.8631695268,POINT (-73.6323758202 40.8631695268)
United States Post Office-Johnson City,Broome,05/11/1989,90NR03301,-75.9580161798,42.1162919078,POINT (-75.9580161798 42.1162919078)
United States Post OFfice-Gouverneur,St. Lawrence,05/11/1989,90NR02577,-75.4657529722,44.3349789022,POINT (-75.4657529722 44.3349789022)
Newtonville Post Office,Albany,03/14/1973,90NR02784,-73.7582041625,42.7219672918,POINT (-73.7582041625 42.7219672918)
United States Post Office-Far Rockaway,Queens,11/17/1988,90NR01613,-73.7506377939,40.6034654267,POINT (-73.7506377939 40.6034654267)
United States Post Office-Mount Vernon,Westchester,05/11/1989,90NR02480,-73.8334266554,40.9111499503,POINT (-73.8334266554 40.9111499503)
United States Post Office-Malone,Franklin,05/11/1989,90NR00504,-74.2891876649,44.8486211533,POINT (-74.2891876649 44.8486211533)
United States Post Office-Dansville,Livingston,11/17/1988,90NR01374,-77.6941600529,42.5597061194,POINT (-77.6941600529 42.5597061194)
United States Post Office-Medina,Orleans,05/11/1989,90NR02014,-78.3884953023,43.2206485034,POINT (-78.3884953023 43.2206485034)
United States Post Office-Waterloo,Seneca,05/11/1989,90NR02219,-76.8625431012,42.9043398588,POINT (-76.8625431012 42.9043398588)
Post-Williams House,Dutchess,11/26/1982,90NR00417,-73.9226654592,41.6980276813,POINT (-73.9226654592 41.6980276813)
United States Post Office-Kensington Station,Kings,11/17/1988,90NR01338,-73.9792309812,40.6438218657,POINT (-73.9792309812 40.6438218657)
United States Post Office-Painted Post,Steuben,05/11/1989,90NR02034,-77.0930634621,42.1587650319,POINT (-77.0930634621 42.1587650319)
United States Post Office-Canal Street Station,New York,05/11/1989,90NR00711,-74.0040955128,40.7204812911,POINT (-74.0040955128 40.7204812911)
United States Post Office-Hyde Park,Dutchess,05/11/1989,94NR00702,-73.9358216081,41.7918759143,POINT (-73.9358216081 41.7918759143)
United States Post Office-Fredonia,Chautauqua,11/17/1988,90NR00116,-79.3312963864,42.4413899596,POINT (-79.3312963864 42.4413899596)
United States Post Office-Larchmont,Westchester,05/11/1989,90NR02541,-73.751066541,40.9299894476,POINT (-73.751066541 40.9299894476)
United States Post Office-Dobbs Ferry,Westchester,11/17/1988,90NR02534,-73.8744952586,41.0152132826,POINT (-73.8744952586 41.0152132826)
United States Post Office-Depew,Erie,11/17/1988,90NR01249,-78.6900597899,42.9041131831,POINT (-78.6900597899 42.9041131831)
United States Post Office-Spring Valley,Rockland,05/11/1989,90NR02415,-74.0458050784,41.1130076979,POINT (-74.0458050784 41.1130076979)
United States Post Office-Old Chelsea Station,New York,05/11/1989,90NR00718,-73.9988751062,40.7417276801,POINT (-73.9988751062 40.7417276801)
Apostle House at 109 Eleventh Street,Nassau,02/16/1995,94NR00755,-73.6390833598,40.730955906,POINT (-73.6390833598 40.730955906)
United States Post Office-Oneida,Madison,05/11/1989,90NR01419,-75.6528739683,43.0941817665,POINT (-75.6528739683 43.0941817665)
United States Post Office-Nyack,Rockland,05/11/1989,90NR02414,-73.9193029654,41.0888512902,POINT (-73.9193029654 41.0888512902)
United States Post Office-Hamilton,Madison,05/11/1989,90NR01440,-75.5443043987,42.8256710238,POINT (-75.5443043987 42.8256710238)
United States Post Office-Catskill,Greene,11/17/1988,90NR00550,-73.8637200414,42.2158327492,POINT (-73.8637200414 42.2158327492)
United States Post Office-East Rochester,Monroe,11/17/1988,90NR01526,-77.4884033526,43.1135511356,POINT (-77.4884033526 43.1135511356)
Old Post Office,Albany,01/20/1972,90NR01644,-73.7503546126,42.6489640998,POINT (-73.7503546126 42.6489640998)
United States Post Office-Lenox Hill Station,New York,05/11/1989,90NR00716,-73.9601125682,40.7680850136,POINT (-73.9601125682 40.7680850136)
United States Post Office-Poughkeepsie,Dutchess,05/15/1989,90NR00374,-73.9277116842,41.707432418,POINT (-73.9277116842 41.707432418)
United States Post Office-Tonawanda,Erie,05/11/1989,90NR01247,-78.8797189704,43.0169844005,POINT (-78.8797189704 43.0169844005)
Boston Post Road Historic District,Westchester,10/29/1982,90NR02516,-73.7003912993,40.955380228,POINT (-73.7003912993 40.955380228)
United States Post Office-Lockport,Niagara,05/11/1989,90NR01977,-78.6884074916,43.1711989883,POINT (-78.6884074916 43.1711989883)
United States Post Office-Scarsdale,Westchester,05/11/1989,90NR02511,-73.8063793631,40.9900065779,POINT (-73.8063793631 40.9900065779)
United States Post Office-Schenectady,Schenectady,05/11/1989,94NR00704,-73.9390100722,42.8149154583,POINT (-73.9390100722 42.8149154583)
United States Post Office-Canton,St. Lawrence,11/17/1988,90NR02574,-75.169252826,44.5953278778,POINT (-75.169252826 44.5953278778)
United States Post Office-Ellenville,Ulster,11/17/1988,90NR01107,-74.3930002616,41.7175367601,POINT (-74.3930002616 41.7175367601)
United States Post Office-Norwich,Chenango,05/11/1989,90NR00156,-75.521929971,42.5310271185,POINT (-75.521929971 42.5310271185)
United States Post Office-Fulton,Oswego,05/11/1989,90NR02156,-76.414665686,43.3177078479,POINT (-76.414665686 43.3177078479)
United States Post Office-Canajoharie,Montgomery,11/17/1988,90NR01547,-74.5729549223,42.9066022651,POINT (-74.5729549223 42.9066022651)
United States Post Office-Boonville,Oneida,11/17/1988,90NR02077,-75.3354298087,43.484515597,POINT (-75.3354298087 43.484515597)
United States Post Office-Warsaw,Wyoming,05/11/1989,90NR02041,-78.1331271776,42.7395623493,POINT (-78.1331271776 42.7395623493)
Syracuse Post Office and Court House,Onondaga,,91NR00249,-76.1546054252,43.0513105987,POINT (-76.1546054252 43.0513105987)
Schenectady City Hall and Post Office,Schenectady,10/11/1978,90NR02658,-73.9391972335,42.8144948856,POINT (-73.9391972335 42.8144948856)
United States Post Office-Oxford,Chenango,05/11/1989,90NR00165,-75.5989354895,42.4424500388,POINT (-75.5989354895 42.4424500388)
United States Post Office-Long Island City,Queens,05/11/1989,90NR01575,-73.9486187085,40.7457244505,POINT (-73.9486187085 40.7457244505)
New York Evening Post Building,New York,09/22/2000,00NR01653,-74.0144942273,40.7090317415,POINT (-74.0144942273 40.7090317415)
United States Post Ofcice-Little Falls,Herkimer,05/11/1989,90NR00597,-74.8601822063,43.0427093082,POINT (-74.8601822063 43.0427093082)
United States Post Office-Penn Yan,Yates,05/11/1989,90NR00015,-77.0542752152,42.6626177654,POINT (-77.0542752152 42.6626177654)
United States Post Office-Forest Hills Station,Queens,11/17/1988,90NR01615,-73.8469322615,40.7216421626,POINT (-73.8469322615 40.7216421626)
United States Post Office-Freeport,Nassau,05/11/1989,90NR01701,-73.5858922029,40.6536191555,POINT (-73.5858922029 40.6536191555)
United States Post Office-Jackson Heights Station,Queens,11/17/1988,90NR01616,-73.8875181281,40.7491620583,POINT (-73.8875181281 40.7491620583)
United States Post Office-Niagara Falls,Niagara,05/11/1989,90NR01969,-79.0568747763,43.0931467474,POINT (-79.0568747763 43.0931467474)
United States Post Office-Hoosick Falls,Rensselaer,11/17/1988,90NR01006,-73.3509371199,42.9008025653,POINT (-73.3509371199 42.9008025653)
United States Post Office-Ithaca,Tompkins,05/11/1989,90NR02266,-76.4962952006,42.4411246288,POINT (-76.4962952006 42.4411246288)
"United States Post Office, Court House, and Custom House",Albany,02/28/2020,19NR00106,-73.7501526336,42.6495636323,POINT (-73.7501526336 42.6495636323)
United States Post Office-Newburgh,Orange,05/11/1989,90NR02321,-74.0110191404,41.5033319907,POINT (-74.0110191404 41.5033319907)
United States Post Office-Hudson,Columbia,11/17/1988,90NR00256,-73.7890644429,42.250513745,POINT (-73.7890644429 42.250513745)
United States Post Office-Suffern,Rockland,05/11/1989,90NR02416,-74.1524288341,41.1164392872,POINT (-74.1524288341 41.1164392872)
United States Post Office-Garden City,Nassau,05/11/1989,90NR01704,-73.6339233174,40.7238206284,POINT (-73.6339233174 40.7238206284)
United States Post Office-Fort Plain,Montgomery,05/11/1989,90NR01548,-74.6227291079,42.9317110548,POINT (-74.6227291079 42.9317110548)
Bronx Central Annex-U.S. Post Office,Bronx,05/06/1980,90NR00039,-73.9265645383,40.8189226554,POINT (-73.9265645383 40.8189226554)
United States Post Office-Rockville Centre,Nassau,05/11/1989,90NR01732,-73.6463607701,40.6559390523,POINT (-73.6463607701 40.6559390523)
United States Post Office-Delhi,Delaware,11/17/1988,90NR00288,-74.9176876032,42.2777292774,POINT (-74.9176876032 42.2777292774)
United States Post Office-Canastota,Madison,11/17/1988,90NR01438,-75.7508366442,43.0786864707,POINT (-75.7508366442 43.0786864707)
United States Post Office-Little Valley,Cattaraugus,05/11/1989,90NR03129,-78.797926911,42.2495092967,POINT (-78.797926911 42.2495092967)
United States Post Office-Dolgeville,Herkimer,11/17/1988,90NR00599,-74.7725093772,43.100478876,POINT (-74.7725093772 43.100478876)
United States Post Office and Courthouse,Broome,04/13/2020,20NR00011,-75.9123245425,42.1009615003,POINT (-75.9123245425 42.1009615003)
United States Post Office-Bronxville,Westchester,11/17/1988,90NR02529,-73.8320437727,40.9387733971,POINT (-73.8320437727 40.9387733971)
United States Post Office-St. Johnsville,Montgomery,05/11/1989,90NR01562,-74.6778638095,42.999043804,POINT (-74.6778638095 42.999043804)
United States Post Office-Metropolitan Station,Kings,11/17/1988,90NR01339,-73.9410909594,40.7020440293,POINT (-73.9410909594 40.7020440293)
United States Post Office-Richfield Springs,Otsego,05/11/1989,90NR02199,-74.9843730161,42.8529854958,POINT (-74.9843730161 42.8529854958)
Manion's General Store and Post Office,Sullivan,04/15/2004,03NR05181,-74.7391903404,41.7739874022,POINT (-74.7391903404 41.7739874022)
United States Post Office-Knickerbocker Station,New York,05/11/1989,90NR00715,-73.9918868619,40.7141811815,POINT (-73.9918868619 40.7141811815)
United States Post Office-Olean,Cattaraugus,05/11/1989,90NR00093,-78.4302990373,42.0771975465,POINT (-78.4302990373 42.0771975465)
United States Post Office-Patchogue,Suffolk,05/11/1989,90NR01912,-73.0110602661,40.7653491,POINT (-73.0110602661 40.7653491)
United States Post Office-Parkville Station,Kings,11/17/1988,90NR01340,-73.9870267885,40.6157981874,POINT (-73.9870267885 40.6157981874)
United States Post Office-Church Street Station,New York,05/11/1989,90NR00712,-74.0106422028,40.7127431605,POINT (-74.0106422028 40.7127431605)
