Resource Name,County,National Register Date,National Register Number,Longitude,Latitude,Georeference
Harlem Savings Bank,New York,08/28/2003,03NR05086,-73.9379492131,40.804296365,POINT (-73.9379492131 40.804296365)
First National Bank of Brewster,Putnam,01/07/1988,90NR02384,-73.6194048095,41.3944371109,POINT (-73.6194048095 41.3944371109)
Bank of Gowanda,Cattaraugus,05/25/2001,01NR01766,-78.9355970485,42.462788292,POINT (-78.9355970485 42.462788292)
First National Bank of Lacona,Oswego,11/15/1988,90NR02158,-76.0693696949,43.6432108429,POINT (-76.0693696949 43.6432108429)
Poughkeepsie Savings Bank,Dutchess,12/04/1998,98NR01407,-73.928619457,41.7033602584,POINT (-73.928619457 41.7033602584)
"Lee, Higginson & Company Bank Building",New York,06/07/2006,06NR05559,-74.0110852708,40.7057601824,POINT (-74.0110852708 40.7057601824)
"Irwin, W. P., Bank Building",Rensselaer,10/03/2007,07NR05742,-73.7470474604,42.6383527275,POINT (-73.7470474604 42.6383527275)
American Bank Note Company Office Building,New York,11/30/1999,99NR01551,-74.0117642687,40.7048194832,POINT (-74.0117642687 40.7048194832)
West Bank Light Station,Richmond,05/23/2006,06NR05648,-74.0430680168,40.5379651958,POINT (-74.0430680168 40.5379651958)
Rochester Savings Bank,Monroe,03/16/1972,90NR01462,-77.6047492603,43.1589371458,POINT (-77.6047492603 43.1589371458)
Jayne and Mason Bank Building,Monroe,11/01/2006,06NR05592,-77.4297588875,43.2120790275,POINT (-77.4297588875 43.2120790275)
Roslyn Savings Bank,Nassau,10/02/1986,90NR01739,-73.647347264,40.8006731917,POINT (-73.647347264 40.8006731917)
Farmer's and Manufacturer's Bank,Dutchess,11/26/1982,90NR00396,-73.9289990464,41.7028864511,POINT (-73.9289990464 41.7028864511)
Federal Reserve Bank of New York,New York,05/06/1980,90NR00697,-74.0086821858,40.7084027111,POINT (-74.0086821858 40.7084027111)
Bank of New York Building,New York,08/28/2003,03NR05089,-74.0091194731,40.7064846598,POINT (-74.0091194731 40.7064846598)
Syracuse Savings Bank,Onondaga,02/18/1971,90NR02096,-76.1517675152,43.051107538,POINT (-76.1517675152 43.051107538)
Jamaica Savings Bank,Queens,05/19/1983,90NR01577,-73.7982213776,40.7036413307,POINT (-73.7982213776 40.7036413307)
Central Savings Bank,New York,09/08/1983,90NR00832,-73.9812070655,40.7797747028,POINT (-73.9812070655 40.7797747028)
Williamsburgh Savings Bank,Kings,04/09/1980,90NR01267,-73.9626629095,40.7103137351,POINT (-73.9626629095 40.7103137351)
Springbank,Nassau,09/09/1999,97NR01157,-73.6456536234,40.8128313548,POINT (-73.6456536234 40.8128313548)
Schenectady Savings Bank,Schenectady,,21NR00064,-73.9409262479,42.8114182588,POINT (-73.9409262479 42.8114182588)
Greenwich Savings Bank,New York,11/16/2005,05NR05487,-73.9871511369,40.7514651856,POINT (-73.9871511369 40.7514651856)
South Side Bank of Buffalo,Erie,10/05/2021,19NR00062,-78.8066601184,42.8523492523,POINT (-78.8066601184 42.8523492523)
Mount Morris Bank,New York,12/07/1989,90NR03034,-73.9392684529,40.8053909204,POINT (-73.9392684529 40.8053909204)
Kings County Savings Bank,Kings,04/16/1980,90NR01270,-73.9635700804,40.7106085364,POINT (-73.9635700804 40.7106085364)
Franklin Square National Bank,Nassau,11/10/2015,15NR00061,-73.6746619766,40.7070076136,POINT (-73.6746619766 40.7070076136)
Dollar Savings Bank,Bronx,04/27/2011,10NR06191,-73.9189586375,40.8150688541,POINT (-73.9189586375 40.8150688541)
Ticonderoga National Bank,Essex,11/15/1988,90NR00491,-73.4232892709,43.8490375799,POINT (-73.4232892709 43.8490375799)
National State Bank Building,Rensselaer,12/29/1970,90NR01000,-73.6903704584,42.732708206,POINT (-73.6903704584 42.732708206)
