the_geom,OBJECTID,Borough,Block,Lot,Address,BBL,LPC_NAME,LPC_LPNumb,LPC_SiteDe,LPC_SiteSt,LPC_Altern,DesDate,LandmarkTy,URL_REPORT,Shape_Leng,Shape_Area
"MULTIPOLYGON (((-73.95845419224614 40.77888029038574, -73.95860455134661 40.778668443713514, -73.95861074045538 40.778659724572314, -73.95863941859368 40.77867148552307, -73.95870086907301 40.778696688307186, -73.95871009843277 40.778700473724, -73.95870323825514 40.77871013725683, -73.95870199213488 40.778711893690094, -73.95887506446118 40.77878287554047, -73.9589662877017 40.77882028880822, -73.9589737181498 40.778809819513455, -73.95909966928751 40.778861474770245, -73.95910856754634 40.7788489375342, -73.95921313120215 40.77889182138766, -73.95924044520775 40.77890302339413, -73.95907251705083 40.77913258383098, -73.95898509381567 40.779096729870616, -73.9589718749853 40.779115353853776, -73.95896887410004 40.7791195815436, -73.95896789237969 40.779120965265896, -73.95893284114798 40.77910658976989, -73.95893412046726 40.77910478742042, -73.95893701464476 40.779100710977836, -73.95893850738133 40.77909860793663, -73.95880357047669 40.77904326714013, -73.95881439313297 40.779028018302455, -73.95879692677227 40.779020854867056, -73.9585897822737 40.77893589927682, -73.95845419224614 40.77888029038574)))",1195,MN,1495,33,980 Park Avenue,1014950033,Church of Saint Ignatius Loyola,LP-00431,"Borough of Manhattan Tax Map Block 1495, Lot 33 in part, consisting of the land on which the described building is situated.",Designated,,03/04/1969,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0431.pdf,610.84022984,17951.9505458
"MULTIPOLYGON (((-73.98607183767638 40.745377441055105, -73.9860317229822 40.74536052018109, -73.98590930953698 40.74530888463093, -73.98567889498017 40.745211693351585, -73.98559855827537 40.74517780627626, -73.98568999737051 40.745052594125035, -73.98577932678938 40.7449302038264, -73.98625256590384 40.74512982165569, -73.98607183767638 40.745377441055105)))",1196,MN,859,6,1 East 29th Street,1008590006,Church of the Transfiguration,LP-00470,"Borough of Manhattan Tax Map Block 859, Lot 6.",Amended,also known as the Little Church around the Corner,05/25/1967,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0470.pdf,506.276336675,15472.5026183
"MULTIPOLYGON (((-73.80106404554923 40.70462116558256, -73.80078451178161 40.704155906187516, -73.80105256517186 40.70406883715003, -73.8008951983614 40.70380603731402, -73.80066037295659 40.70333264129973, -73.80116616105495 40.70318776253322, -73.8014265160504 40.70365735096729, -73.80166156855165 40.7035813584291, -73.80192172481196 40.704065361695314, -73.80171738702609 40.704131740659825, -73.80174863191654 40.704187831658636, -73.8016708451047 40.704212694120365, -73.80174501023556 40.704347652229124, -73.80167105188896 40.70437188642258, -73.80167759032946 40.70438437160667, -73.80107684503255 40.70457843670757, -73.80109714922418 40.70461018789381, -73.80106404554923 40.70462116558256)))",1197,QN,9754,11,155-03 Jamaica Avenue,4097540011,Grace Episcopal Church and Graveyard,LP-00487,"Borough of Queens Tax Map Block 9754, Lot 1 in part, consisting of the land on which the described improvements are situated.",Designated,,05/25/1967,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0487.pdf,1545.16321301,96879.5699559
"MULTIPOLYGON (((-74.0783440574166 40.63215221259317, -74.07842758048598 40.63198991352709, -74.07856135373439 40.631863637782644, -74.07860120696736 40.631826019251505, -74.0786776581232 40.63175385154485, -74.07874312160436 40.63169205629397, -74.07874964492353 40.63168589947564, -74.07942296171308 40.63200572958743, -74.07929780791468 40.632156909663536, -74.07927378248343 40.632185930167914, -74.07912574629718 40.63242665278852, -74.0783440574166 40.63215221259317)))",1234,SI,516,0,217-225 St. Paul's Avenue,0,Saint Paul's Memorial Church and Rectory,LP-00891,"Borough of Staten Island Tax Map Block 516, Lots 21 and 24.",Designated,,07/22/1975,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0891.pdf,839.451379991,44086.8707619
"MULTIPOLYGON (((-73.79804414628687 40.70202384350167, -73.79803384205832 40.702028283867406, -73.79800570051229 40.701990459712576, -73.79798131253602 40.7020009700371, -73.79795388752886 40.701964109776775, -73.79797991762851 40.70195289273497, -73.79795684113255 40.70192187814132, -73.79800643572347 40.701900505031865, -73.79801271279705 40.70189780009654, -73.79800251327347 40.70188409167885, -73.79826893651968 40.70176927870097, -73.79827758640447 40.70178090509192, -73.79829039642262 40.701775384876484, -73.79833689257484 40.701837875590684, -73.7983334294131 40.70183936797866, -73.79836712754195 40.701884657145555, -73.79804414628687 40.70202384350167)))",1245,QN,10103,16,94-20 160th Street,4101030016,Saint Monica's Church,LP-01017,"Borough of Queens Tax Map Block 10103, Lot 16 in part.",Designated,,03/13/1979,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1017.pdf,330.131642225,5331.52968232
"MULTIPOLYGON (((-73.98165763971072 40.74849179760659, -73.98183397718388 40.74824925890005, -73.98232513793396 40.74845513880464, -73.9821947215893 40.74863561257359, -73.9821496221807 40.748698021475924, -73.98184768266646 40.748571458574226, -73.9818339252351 40.74856569226528, -73.98165763971072 40.74849179760659)))",1248,MN,865,0,205 and 209 Madison Avenue,0,Church of the Incarnation and Rectory,LP-01046,"Borough of Manhattan Tax Map Block 865, Lot 18 and 19.",Designated,,09/11/1979,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1046.pdf,512.991317291,15703.5932952
"MULTIPOLYGON (((-74.16068380949089 40.54398005319783, -74.16066891312201 40.54395493399371, -74.16069356890739 40.54394642462004, -74.1606443023789 40.543863349578096, -74.1606392754543 40.54386508472454, -74.16060780703789 40.54387594498927, -74.16057171597045 40.54381508823216, -74.1605777053455 40.54381302124882, -74.16056305321936 40.543788315031655, -74.16057750532109 40.54378332660748, -74.16060721981971 40.54377307125756, -74.16060834643851 40.543754601647116, -74.16063937721297 40.543743892382544, -74.16066314929218 40.54375376853703, -74.16067780144992 40.54377847564205, -74.16072634150547 40.543761722720426, -74.1607624326849 40.543822579429225, -74.1607271876319 40.54383474357597, -74.16077645424238 40.543917818582564, -74.16080222932308 40.54390892309272, -74.16081712573184 40.54393404227966, -74.16068380949089 40.54398005319783)))",1252,SI,5239,48,76 Saint Alban's Place,5052390048,Saint Alban's Episcopal Church,LP-01113,"Borough of Staten Island, Tax Map Block 5239, Lot 48 in part, consisting of the land on which the described building is situated.",Designated,originally the Church of the Holy Comforter,09/09/1980,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1113.pdf,286.725986202,2777.53199713
"MULTIPOLYGON (((-73.99629057453343 40.681829161856534, -73.99670447536528 40.681945409217555, -73.99684503826597 40.68198488809467, -73.99690730279538 40.68200237506774, -73.99677717689089 40.682273394724696, -73.99676017645079 40.6822686323288, -73.99671489439694 40.68225595000545, -73.99670119067464 40.68225196934113, -73.99664741552172 40.682237050770915, -73.9965855482881 40.682219722159964, -73.99655894522195 40.68221227051385, -73.99650507196111 40.68219718077643, -73.99616024534359 40.6821005977531, -73.99629057453343 40.681829161856534)))",1269,BK,345,0,358-366 Court Street and 253-269 President Street,0,South Congregational Church Complex,LP-01245,"Borough of Brooklyn Tax Map Block 345, Lot 31 and 40.",Designated,,03/23/1982,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1245.pdf,575.067021463,19181.7273594
"MULTIPOLYGON (((-73.93480665010665 40.69018927611672, -73.93474799315578 40.6899129455281, -73.93510447991804 40.6898721134115, -73.9351726328277 40.68986430745097, -73.93523129031253 40.690140637824186, -73.93516313831124 40.6901484429193, -73.93480665010665 40.69018927611672)))",1294,BK,1620,0,828 and 826 Greene Avenue,0,Antioch Baptist Church,LP-01790,"Borough of Brooklyn Tax Map Block 1620, Lots 25 and 24.",Designated,originally the Greene Avenue Baptist Church and Church House,11/20/1990,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1790.pdf,442.137827084,12143.9744577
"MULTIPOLYGON (((-74.23795574476024 40.53699197347447, -74.23799051564023 40.53685524048152, -74.23804418900728 40.536644176310915, -74.2383560656328 40.53668109220547, -74.23869405664615 40.53672109761856, -74.23864638059523 40.536996071996064, -74.23862440443966 40.5371228250327, -74.2383829221857 40.53706244629019, -74.23836585603767 40.53705956220217, -74.2382821493036 40.537045428324454, -74.2380509484527 40.53700661506626, -74.23795574476024 40.53699197347447)))",1299,SI,7400,0,19-25 Winant Place,0,Saint Peter's German Evangelical Reformed Church at Kreischerville,LP-01875,"Borough of Staten Island Tax Map Block 7400, Lots 171. and 166.",Designated,"now Free Magyar Reformed Church, Parish Hall, and Rectory",07/26/1994,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1875.pdf,651.625325302,25382.8602796
"MULTIPOLYGON (((-73.80207862748108 40.70267463104378, -73.80166900684198 40.70278663430031, -73.80139203925818 40.70222255646359, -73.80164627512418 40.70215349588967, -73.80181393627885 40.70211787399564, -73.80207862748108 40.70267463104378)))",1305,QN,10097,10,153-10 Jamaica Avenue,4100970010,First Reformed Church of Jamaica,LP-01939,Too long,Designated,,01/30/1996,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1939.pdf,678.898850531,26628.5599648
"MULTIPOLYGON (((-73.96292702202933 40.8124700904005, -73.96261110152614 40.81233696960029, -73.96269167494484 40.812226673054916, -73.9629551101339 40.811868097048375, -73.96300650703093 40.8117969175147, -73.96288993041432 40.81174786686942, -73.96270753214993 40.81166992398167, -73.96269606319528 40.8116652547935, -73.9627277406725 40.811621889872015, -73.96273982844411 40.81162629631179, -73.96296374862803 40.811721983291726, -73.96303594502619 40.81175230550235, -73.9631387766103 40.8116114988066, -73.96342799848559 40.811735137377674, -73.96345545566629 40.8117467030696, -73.96292702202933 40.8124700904005)))",1313,MN,1991,32,490-498 Riverside Drive,1019910032,The Riverside Church,LP-02037,"Borough of Manhattan Tax Map Block 1991, lot 32, in part, consisting of the land on which the 1928-30 church, tower, chapel, and ""cloister"" passage extending to Claremont Avenue, are situated.",Designated,,05/16/2000,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2037.pdf,999.958262535,31953.0287423
"MULTIPOLYGON (((-73.98154304756994 40.74236962231923, -73.98147191020868 40.74246664772591, -73.98133010981958 40.74266005191655, -73.98140780841774 40.74269300683004, -73.9813451249689 40.742778501627, -73.98132765937461 40.74280232260755, -73.98133753848856 40.74280651336694, -73.98134391930395 40.742830585850896, -73.98132714658715 40.74285346321221, -73.98129789678346 40.7428605814758, -73.98126940656579 40.74284849834683, -73.98127238659612 40.742844434843775, -73.98103510111791 40.74274379408467, -73.98094334701089 40.742704877040275, -73.98093734143318 40.74270233031338, -73.98096044150492 40.742670824496614, -73.98102230334925 40.74258645180395, -73.9810339593546 40.74257055347296, -73.98108522865567 40.742500626734, -73.98109058903376 40.742502900493776, -73.98110121390113 40.742507406573516, -73.98112456344768 40.74250167417335, -73.98113210444129 40.74250487220864, -73.98115328670517 40.74251385643268, -73.98115762802473 40.742556799617724, -73.98127365564557 40.74239854724081, -73.98135458719341 40.74228816271962, -73.98154390153454 40.74236845720007, -73.98154304756994 40.74236962231923)))",1343,MN,884,30,151 East 28th Street,1008840030,Saint Stephen's Church,LP-02259,"Borough of Manhattan Tax Map Block 884, lot 30 in part, consisting of the land on which the church is situated.",Designated,also known as the Church of Our Lady of the Scapular and Saint Stephen,10/28/2008,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2259.pdf,632.006936695,15466.9634119
"MULTIPOLYGON (((-73.98451933403199 40.7698461433652, -73.984752495281 40.769522155328595, -73.98478639933413 40.76953639947067, -73.98490333508909 40.76958552920765, -73.98490371170948 40.76958568684509, -73.98489361461729 40.769599718066125, -73.98506100707843 40.76967019257523, -73.98507902468911 40.76964515641326, -73.98530759127067 40.76974138476153, -73.98529676083682 40.769756434393365, -73.98548098958811 40.76983421261958, -73.98547405841066 40.76984384443043, -73.98556322333339 40.76988148767256, -73.9855315460916 40.76992550390505, -73.98557463110899 40.769978729955625, -73.98560203666548 40.77004122201173, -73.98563591404525 40.77005489407974, -73.98560213242897 40.77010231036869, -73.98560372776086 40.77010295262693, -73.9854936682478 40.770257317509405, -73.98533131331479 40.77018880377195, -73.98455258087549 40.76986017406778, -73.98451933403199 40.7698461433652)))",1344,MN,1131,31,8 Columbus Avenue,1011310031,Church of Saint Paul the Apostle,LP-02260,"Borough of Manhattan Tax Map Block 1131, Lot 31",Amended,,06/25/2013,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2260.pdf,889.335146124,39388.8886586
"MULTIPOLYGON (((-74.0925006116769 40.64396585290347, -74.0923180442339 40.6433556406665, -74.0922399445893 40.64309459703781, -74.09266398909122 40.64298517629731, -74.09272664957099 40.64296900740444, -74.09293014760381 40.64291649418205, -74.09298876706643 40.64310468672994, -74.0930351718117 40.643254412663985, -74.09334553548948 40.64318098770809, -74.09350399313067 40.64371510339959, -74.0925006116769 40.64396585290347)))",1357,SI,66,0,76 Franklin Avenue,0,Christ Church Complex,LP-02383,"Borough of Staten Island, Tax Map Block 66, Lot 158 and Lot 178.",Designated,,08/10/2010,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2383.pdf,1237.05803942,83937.7513414
"MULTIPOLYGON (((-73.96878862554142 40.796495556888146, -73.96906775690059 40.79611708185006, -73.96964682805749 40.79636272103159, -73.96977740111187 40.796418109960854, -73.96965630101194 40.796582310382796, -73.96952572773579 40.79652692221827, -73.96937673973939 40.796728938655875, -73.96926044915554 40.79667454813754, -73.96923211336349 40.79666267649387, -73.96912666634853 40.79661849679846, -73.96911523515757 40.79663410389844, -73.96878862554142 40.796495556888146)))",1371,MN,1871,0,201 West 99th Street and 225 West 99th Street,0,"St. Michael's Episcopal Church, Parish House and Rectory",LP-02281,"Borough of Manhattan Tax Map Block 1871, Lots 24 and 29",Designated,,04/12/2016,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2281.pdf,767.632846787,31361.0673164
"MULTIPOLYGON (((-73.95384847251637 40.811887551589045, -73.95409617804393 40.811549281303805, -73.95427537571408 40.81162667824257, -73.95414015188346 40.811811655177664, -73.95415234045423 40.81181692523463, -73.95404048876786 40.81197018500928, -73.95384847251637 40.811887551589045)))",1377,MN,1966,67,401-403 West 125th Street,1019660067,Church of St. Joseph of the Holy Family,LP-00303,"Borough of Manhattan Tax Map Block 1966, Lot 67 in part. See desgination report for entire site description",Designated,,06/28/2016,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0303.pdf,404.00256654,8300.9354657
"MULTIPOLYGON (((-73.94174969156822 40.800158944758635, -73.94135581358853 40.79999110448578, -73.94163645929413 40.79960463911908, -73.94203086184116 40.79977110544631, -73.94174969156822 40.800158944758635)))",1380,MN,1645,7,121 (115 - 125) East 117th Street,1016450007,Saint Paul Roman Catholic Church,LP-00291,"Borough of Manhattan Tax Map Block 1645, Lot 7 in part. See designation report for entire site description",Designated,,06/28/2016,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0291.pdf,572.082229124,20128.6566031
"MULTIPOLYGON (((-74.06305487182887 40.61122733742293, -74.06366547969691 40.61093430522925, -74.06382718640465 40.611153749186634, -74.06321657605756 40.611446782233465, -74.06305487182887 40.61122733742293)))",1382,SI,2832,12,1333 Bay Street,5028320012,St. John's P.E. Church Rectory,LP-00375,"Borough of Staten Island Tax Map Block 2832, Lot 12",Designated,,06/28/2016,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0375.pdf,584.085896784,18347.50016
"MULTIPOLYGON (((-73.97046579957953 40.758881916968846, -73.96913444056429 40.75831985010252, -73.96931241328305 40.758076416418696, -73.9696207385482 40.75820570979618, -73.96980006954261 40.75796041617088, -73.97082521485726 40.758390289657804, -73.97046579957953 40.758881916968846)))",0,MN,1308,7501,601 Lexington Avenue,1013087501,Citicorp Center (now 601 Lexington Avenue) including Saint Peter's Church,LP-02582,"Borough of Manhattan Tax Map Block 1308, Lot 7501",Designated,,12/06/2016,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2582.pdf,1252.39854736,76225.8362535
"MULTIPOLYGON (((-73.92026396752904 40.695976442494675, -73.92008109590468 40.69587466485363, -73.91998008028355 40.69581844407995, -73.91996694537234 40.6958112587591, -73.92032254935616 40.69545013414673, -73.9206169161605 40.695618012177434, -73.92026396752904 40.695976442494675)))",0,BK,3306,6,138 Bleecker Street,3033060006,St. Barbara's Roman Catholic Church,LP-01201,"Borough of Brooklyn Tax Map Block 3306, Lot 6 in part",Designated,,12/13/2016,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1201.pdf,531.620255934,16706.4511339
"MULTIPOLYGON (((-73.82415197789784 40.76170482812349, -73.82406927481419 40.761525022940745, -73.82393001169292 40.7612230073003, -73.82429926371053 40.76112357522511, -73.82452167668905 40.76160527535303, -73.82415197789784 40.76170482812349)))",0,QN,5022,1,143-11 (143-19) Roosevelt Avenue,4050220001,Protestant Reformed Dutch Church of Flushing (Bowne Street Community Church),LP-02137,"Borough of Queens Tax Map Block 5022, Lot 1 in part",Designated,,12/13/2016,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2137.pdf,589.168166845,20193.2996872
"MULTIPOLYGON (((-73.96222137882388 40.802422229662994, -73.96362515555369 40.80300942280551, -73.96236285828863 40.80474404713715, -73.96223194561925 40.804688651575184, -73.96240911003626 40.80444520385631, -73.96155212382938 40.80408256417035, -73.96153279473064 40.80411035521536, -73.96140071092184 40.80405676201122, -73.9613980220451 40.804060780936915, -73.96138951536783 40.80405715808343, -73.96136153377209 40.80409560720526, -73.96130941424146 40.804073646372856, -73.96132546871239 40.804050574680645, -73.96120228074595 40.8039982341248, -73.96119978991145 40.804002002773956, -73.96119252838969 40.80399900887305, -73.96117845408018 40.80401810281068, -73.96117062864445 40.80401480344945, -73.96114694974615 40.804004818846394, -73.96114795192747 40.804003446824154, -73.96114502549136 40.80400228869704, -73.9611684350139 40.803968208207294, -73.96116085358966 40.80396511153976, -73.9611633362288 40.80396117269445, -73.96110121562306 40.803935988214356, -73.96110632622899 40.80392886339212, -73.96109868919301 40.803925631626875, -73.96110514468168 40.80391676029104, -73.961097573945 40.80391364111049, -73.96110997040897 40.80389622694695, -73.96057352481944 40.80366883629285, -73.96101690236166 40.80239928554617, -73.96107159877567 40.802243530323544, -73.96157879569543 40.80245729702878, -73.96205096846944 40.80265639525082, -73.96222137882388 40.802422229662994)))",0,MN,0,0,"1047 Amsterdam Avenue (aka 1021-1061 Amsterdam Avenue and 419 West 110th Street [Cathedral Parkway]),",0,Cathedral Church of St. John the Divine and the Cathedral Close,LP-02585,Too long,Designated,,02/21/2017,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2585.pdf,2912.84589812,409260.763686
"MULTIPOLYGON (((-73.87750177578185 40.73849832277451, -73.87744482016859 40.73837821901509, -73.87745707376406 40.73837487225784, -73.87743732458985 40.73833269214292, -73.87777478403677 40.73825859045487, -73.87783746100787 40.73843795627094, -73.87750177578185 40.73849832277451)))",0,QN,1549,1,86-02 Broadway,4015490001,Old Saint James Episcopal Church (Old Saint James Parish Hall),LP-02593,"Borough of Queens Tax Map Block 1549, Lot 1 in part",Designated,,09/19/2017,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2593.pdf,326.981942154,6349.29389384
"MULTIPOLYGON (((-73.95838023788173 40.766189119809496, -73.95851891034816 40.765998633989966, -73.95854658935382 40.76601033339416, -73.95862134498013 40.76604192833384, -73.9584826703466 40.76623241607562, -73.95838023788173 40.766189119809496)))",25202,MN,1443,37,346 East 69th Street,1014430037,First Hungarian Reformed Church,LP-02601,"Borough of Manhattan Tax Map Block 1443, Lot 37",Designated,,06/11/2019,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2601.pdf,223.573575639,2575.14692718
"MULTIPOLYGON (((-73.93814935965263 40.84923103396362, -73.9387600505706 40.84935055880419, -73.93865294043253 40.849624056948514, -73.9382552783403 40.84954637546513, -73.9380596809401 40.84950816538896, -73.93814935965263 40.84923103396362)))",0,MN,2176,30,715 West 179th Street (aka 715-721 West 179th Street; 426-434 Fort Washington Avenue),1021760030,Holyrood Episcopal Church-Iglesia Santa Cruz,LP-02649,"Borough of Manhattan, Tax Map Block 2176, Lot 30",Designated,,05/18/2021,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2649.pdf,551.881847691,17872.8656251
