the_geom,OBJECTID,Borough,Block,Lot,Address,BBL,LPC_NAME,LPC_LPNumb,LPC_SiteDe,LPC_SiteSt,LPC_Altern,DesDate,LandmarkTy,URL_REPORT,Shape_Leng,Shape_Area
"MULTIPOLYGON (((-74.01471927595834 40.705561480942194, -74.01471614367608 40.70556127242407, -74.01471310596851 40.70556065326048, -74.01471025513837 40.705559642350494, -74.0147076787578 40.705558270300266, -74.01470545493484 40.705556578523385, -74.0147036499464 40.70555461834052, -74.01470232060483 40.70555244917824, -74.01470150597405 40.70555013766937, -74.01470123210234 40.70554775315003, -74.01470150492247 40.70554536946138, -74.01470231853355 40.705543057744535, -74.01470364691795 40.70554088824278, -74.01470545104111 40.70553892759886, -74.01470767411683 40.70553723525382, -74.01471024989071 40.705535861644705, -74.01471310027343 40.70553485000603, -74.01471613770629 40.70553423006589, -74.01471926989521 40.70553402164722, -74.0147224033593 40.70553422926467, -74.01472544106576 40.70553484842795, -74.01472829189512 40.705535859337594, -74.0147308682754 40.705537232287874, -74.0147330920984 40.705538924064264, -74.01473489590387 40.70554088424681, -74.01473622642965 40.70554305340858, -74.0147370398782 40.705545364917356, -74.01473731493431 40.70554774853595, -74.0147370409323 40.70555013312535, -74.0147362285057 40.70555244484228, -74.01473489893877 40.70555461434457, -74.01473309599946 40.705556574988805, -74.01473087292368 40.705558267334325, -74.01472829714922 40.70555964004339, -74.01472544676561 40.705560651682404, -74.01472240933164 40.70556127162285, -74.01471927595834 40.705561480942194)))",0,MN,0,0,Greenwich Street between Battery Place and Morris Street,0,Historic Street Lampposts (007),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.3897086128,78.209639375
"MULTIPOLYGON (((-74.01418732815745 40.70859661832211, -74.0141842028347 40.70859641068921, -74.0141811709109 40.70859579331214, -74.01417832705964 40.70859478418952, -74.01417575649016 40.708593414828734, -74.01417353731368 40.708591726643704, -74.01417173699316 40.70858977095525, -74.01417040997622 40.708587607190445, -74.01416959769452 40.708585300181, -74.01416932383071 40.708582921964904, -74.01416959668325 40.70858054278101, -74.01417040798421 40.70857823647225, -74.01417173408065 40.708576071480316, -74.01417353356904 40.70857411534866, -74.0141757520268 40.70857242661718, -74.01417832201281 40.70857105662329, -74.01418116543374 40.70857004770059, -74.01418419709329 40.70856942867594, -74.01418732232621 40.70856922027274, -74.01419044883109 40.708569427905445, -74.01419347957057 40.70857004618291, -74.01419632342086 40.70857105440465, -74.01419889517325 40.70857242376483, -74.01420111434973 40.7085741119494, -74.01420291467069 40.70857606763739, -74.01420424050528 40.708578232302486, -74.01420505397128 40.70858053841098, -74.01420532783652 40.70858291752749, -74.01420505498507 40.70858529581098, -74.01420424250207 40.70858760302065, -74.01420291758961 40.70858976711233, -74.01420111810165 40.708591723244425, -74.01419889964392 40.708593411976395, -74.0141963284741 40.70859478197089, -74.01419348505247 40.708595791794444, -74.01419045457504 40.70859640991869, -74.01418732815745 40.70859661832211)))",0,MN,0,0,Adjacent to 107 and 109 Washington Street,0,Historic Street Lampposts (080),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.3194796564,77.860070641
"MULTIPOLYGON (((-74.01452693267144 40.70986172551017, -74.0145237907206 40.709861516988106, -74.01452074453466 40.70986089601984, -74.01451788642258 40.70985988240499, -74.01451530277842 40.70985850584958, -74.01451307289898 40.709856809568116, -74.01451126424844 40.70985484398074, -74.01450993127595 40.709852669414836, -74.01450911423117 40.70985035160263, -74.01450883916412 40.70984796168125, -74.01450911319054 40.70984557079014, -74.01450992922615 40.70984325277213, -74.01451126125158 40.70984107787028, -74.01451306904573 40.70983911182696, -74.01451529818571 40.70983741498326, -74.01451788122948 40.709836038676805, -74.01452073889877 40.70983502434106, -74.01452378481277 40.709834402604244, -74.01452692667127 40.709834193289225, -74.0145300674374 40.7098344018114, -74.01453311362222 40.709835022779416, -74.01453597173347 40.709836036393845, -74.01453855537693 40.7098374120483, -74.01454078525643 40.7098391083293, -74.01454259509083 40.70984107391608, -74.0145439280641 40.709843248481626, -74.01454474511002 40.70984556629355, -74.01454502017857 40.70984795711535, -74.01454474615319 40.709850347106034, -74.0145439301187 40.70985266512434, -74.01454259809417 40.70985484002656, -74.01454078911704 40.70985680607045, -74.014538559977 40.70985850291462, -74.01453597693303 40.70985988012205, -74.01453311926291 40.7098608944582, -74.01453007334779 40.709861516195275, -74.01452693267144 40.70986172551017)))",0,MN,0,0,Northeast corner of Albany and West Streets,0,Historic Street Lampposts (079),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.47292492,78.6248685885
"MULTIPOLYGON (((-74.00614570379621 40.71155152752617, -74.00614258664395 40.711551320575055, -74.00613956412778 40.71155070388645, -74.00613672737302 40.71154969816722, -74.00613416395568 40.71154833222905, -74.006131950802 40.71154664839191, -74.00613015655526 40.711544697981196, -74.00612883329133 40.71154254042793, -74.00612802361945 40.71154024056662, -74.00612775003101 40.711537868635915, -74.00612802318325 40.71153549577559, -74.00612883243213 40.711533195828075, -74.00613015529899 40.711531038133934, -74.00613194918651 40.711529087532085, -74.00613416202967 40.711527403459165, -74.00613672519466 40.71152603724774, -74.00613956176312 40.71152503122599, -74.00614258416444 40.71152441421491, -74.00614570127723 40.711524206931074, -74.00614881842823 40.71152441388208, -74.00615184094329 40.71152503057046, -74.00615467769724 40.71152603628932, -74.00615724111414 40.71152740222705, -74.00615945426782 40.7115290860637, -74.00616124851501 40.71153103647397, -74.00616257177974 40.711533194026856, -74.00616338145272 40.71153549388793, -74.00616365504251 40.711537866719084, -74.00616338189145 40.711540238678964, -74.00616257264369 40.711542538626716, -74.00616124977762 40.71154469632124, -74.00615945589055 40.7115466469235, -74.0061572430474 40.71154833099695, -74.00615467988196 40.7115496972088, -74.00615184331268 40.71155070323091, -74.00614882091025 40.711551320242236, -74.00614570379621 40.71155152752617)))",0,MN,101,2,147 Nassau Street,1001010002,Historic Street Lampposts (077),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.2311603197,77.4215657133
"MULTIPOLYGON (((-74.00605622367138 40.708720535809356, -74.0060530829842 40.70872032705599, -74.00605003692947 40.70871970676398, -74.00604717899513 40.7087186929387, -74.00604459557015 40.70871731619293, -74.0060423659444 40.70871561974719, -74.0060405575746 40.70871365402638, -74.00603922490133 40.70871147936209, -74.00603840816515 40.70870916238996, -74.00603813340639 40.708706771547476, -74.00603840773206 40.70870438157669, -74.00603922404828 40.70870206361835, -74.0060405563272 40.708699888814216, -74.00604236434033 40.70869792380417, -74.00604459365773 40.70869622622375, -74.00604717683215 40.70869485010718, -74.00605003458142 40.70869383598152, -74.0060530805222 40.70869321446879, -74.00605622117014 40.70869300538502, -74.00605936185605 40.70869321413833, -74.00606240790974 40.70869383533054, -74.00606526584325 40.708694849155485, -74.0060678492677 40.70869622500026, -74.00607007889354 40.70869792234606, -74.00607188726369 40.70869988716586, -74.00607321993779 40.708702061829776, -74.00607403667517 40.70870437970221, -74.00607431143513 40.7087067696441, -74.0060740371108 40.70870916051546, -74.00607322079566 40.708711477573516, -74.00607188851754 40.708713652378016, -74.00607008050497 40.70871561828909, -74.00606785118748 40.708717314969434, -74.00606526801269 40.70871869198702, -74.0060624102626 40.70871970611301, -74.0060593643206 40.708720326725526, -74.00605622367138 40.708720535809356)))",0,MN,77,24,33-43 Gold Street,1000770024,Historic Street Lampposts (093),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.4710178508,78.6153400065
"MULTIPOLYGON (((-74.00531326498972 40.71982394959318, -74.00531014390243 40.71982374171943, -74.00530711628448 40.719823125009874, -74.00530427682294 40.719822117470294, -74.00530170955369 40.71982075061478, -74.00529949377896 40.71981906406205, -74.00529769578303 40.719817111839646, -74.00529637238158 40.719814950677154, -74.00529556027055 40.71981264811111, -74.00529528786105 40.719810272578925, -74.00529555989313 40.71980789792221, -74.00529637163812 40.719805595281464, -74.00529769469581 40.71980343399719, -74.00529949238083 40.719801480708824, -74.0053017078867 40.7197997948526, -74.00530427493754 40.719798427760544, -74.00530711423761 40.7197974199593, -74.0053101417561 40.719796802970535, -74.00531326280895 40.719796594808756, -74.0053163850786 40.719796802682396, -74.00531941151189 40.71979741939177, -74.00532225097261 40.719798426930964, -74.00532481824142 40.71979979378606, -74.00532703401606 40.71980147943779, -74.00532883201252 40.71980343256022, -74.00533015659835 40.71980559372231, -74.00533096752692 40.71980789628816, -74.00533124112117 40.719810270919716, -74.00533096790689 40.71981264647707, -74.00533015734653 40.719814949117975, -74.00532883310613 40.71981711040268, -74.00532703542147 40.71981906279102, -74.00532481991567 40.719820749548234, -74.00532225286439 40.71982211664073, -74.00531941356351 40.719823124442364, -74.00531638722748 40.71982374143129, -74.00531326498972 40.71982394959318)))",0,MN,0,0,Southwest corner of Walker Street and 6th Avenue,0,Historic Street Lampposts (091),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.2700862726,77.6146794366
"MULTIPOLYGON (((-74.02037009368856 40.617221562200484, -74.02036697262484 40.617221354733225, -74.02036394597604 40.617220737512206, -74.02036110710627 40.617219729431824, -74.02035853992881 40.61721836019448, -74.0203563248158 40.617216673010866, -74.02035452677859 40.61721471739823, -74.0203532025598 40.6172125545819, -74.0203523911766 40.617210248491936, -74.02035211746743 40.617207870265155, -74.02035238972634 40.61720549194168, -74.02035319970337 40.61720318646517, -74.02035452260253 40.6172010222796, -74.02035631944668 40.61719906693091, -74.02035853352945 40.617197378062436, -74.02036109987077 40.61719600881635, -74.02036393812388 40.61719499882984, -74.02036696439453 40.61719438053651, -74.02037008533001 40.61719417196319, -74.02037320639253 40.617194379430394, -74.02037623185849 40.617194996651364, -74.02037907190945 40.617196005631655, -74.0203816390862 40.61719737396806, -74.02038385419948 40.61719906205167, -74.02038565223684 40.61720101676333, -74.02038697645673 40.617203180479834, -74.02038778784072 40.617205485669025, -74.02038806155122 40.61720786389576, -74.02038778929351 40.617210242219286, -74.02038697931792 40.61721254859656, -74.0203856564193 40.61721471188197, -74.02038385957586 40.61721666813164, -74.02038164549283 40.61721835610012, -74.02037907915134 40.617219726247136, -74.02037623971539 40.61722073533371, -74.02037321462537 40.61722135362713, -74.02037009368856 40.617221562200484)))",0,BK,6418,1,Park Drive (east of 7th Avenue opposite 88th Street),3064180001,Historic Street Lampposts (098),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.3103927525,77.8148971792
"MULTIPOLYGON (((-74.02004735842016 40.617396435224926, -74.02004422316794 40.617396226850836, -74.02004118351412 40.61739560692206, -74.0200383316409 40.617394593432884, -74.02003575382592 40.61739321878711, -74.02003352807705 40.61739152349448, -74.02003172295164 40.61738955977335, -74.0200303916464 40.61738738704885, -74.02002957672399 40.61738507105156, -74.02002930184061 40.61738268201795, -74.02002957529051 40.61738029378937, -74.02003038882282 40.6173779775083, -74.02003171882369 40.61737580432007, -74.02003352276981 40.617373839970014, -74.02003574750016 40.617372143901726, -74.02003832448845 40.61737076745688, -74.02004117575206 40.61736975387402, -74.02004421503207 40.61736913288533, -74.02004735015751 40.617368923417835, -74.02005048422677 40.61736913179201, -74.02005352387945 40.61736975172058, -74.0200563757516 40.617370764308845, -74.02005895356639 40.6173721398547, -74.0200611793152 40.61737383514685, -74.02006298562284 40.617375798867315, -74.0200643157472 40.61737797159162, -74.02006513067066 40.617380287588695, -74.0200654055551 40.61738267572165, -74.0200651321067 40.61738506485088, -74.02006431857555 40.61738738113217, -74.02006298975726 40.617389554320596, -74.02006118462978 40.61739151867131, -74.02005895989949 40.61739321474007, -74.02005638291047 40.617394590284825, -74.02005353164631 40.61739560476861, -74.02005049236519 40.61739622575752, -74.02004735842016 40.617396435224926)))",0,BK,6418,1,Park Drive (east of 7th Avenue opposite 88th Street),3064180001,Historic Street Lampposts (097),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.4489724085,78.5052383613
"MULTIPOLYGON (((-74.02078234809024 40.61711117641859, -74.0207792022131 40.617110967165985, -74.0207761531106 40.61711034455673, -74.02077329060182 40.61710932838614, -74.0207707045091 40.61710794925562, -74.02076847165895 40.61710624857538, -74.0207666594269 40.61710427766288, -74.02076532455594 40.617102097743285, -74.02076450724547 40.61709977364684, -74.020764231153 40.617097377411014, -74.02076450575436 40.61709498017517, -74.02076532161895 40.617092656684264, -74.02076665513295 40.617090475382135, -74.02076846613826 40.61708850471555, -74.02077069792918 40.617086803228595, -74.02077328316213 40.61708542226314, -74.020776145037 40.61708440505799, -74.02077919375063 40.6170837822471, -74.02078233949582 40.61708357185708, -74.0207854841899 40.61708378110986, -74.02078853447273 40.6170844028181, -74.02079139579894 40.61708541898857, -74.02079398307323 40.617086799018885, -74.02079621592343 40.61708849969869, -74.02079802697385 40.617090469710426, -74.02079936184593 40.61709265053016, -74.02080018033898 40.61709497372557, -74.02080045643307 40.61709737086185, -74.02080018183266 40.61709976719725, -74.02079936478772 40.61710209158916, -74.0207980312743 40.61710427199116, -74.02079622145148 40.61710624355851, -74.02079398966052 40.617107945045916, -74.02079140324511 40.61710932511158, -74.02078854255113 40.61711034231685, -74.02078549265494 40.61711096602875, -74.02078234809024 40.61711117641859)))",0,BK,6418,1,Park Drive (east of 7th Avenue opposite 88th Street),3064180001,Historic Street Lampposts (099),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.5548705585,79.0348300019
"MULTIPOLYGON (((-74.02129582082311 40.617077443488654, -74.02129269976322 40.61707723604654, -74.02128967311245 40.61707661884989, -74.02128683305304 40.617075610792604, -74.02128426586214 40.61707424157589, -74.02128204954849 40.61707255350984, -74.02128025266978 40.61707059791138, -74.02127892724212 40.61706843510589, -74.0212781158287 40.617066129022476, -74.02127784208683 40.61706374989732, -74.02127811431217 40.61706137157161, -74.02127892425518 40.61705906518802, -74.02128024830321 40.61705690099157, -74.02128204393463 40.61705494562857, -74.02128425917093 40.617053256742025, -74.02128682548745 40.61705188657475, -74.02128966490248 40.61705087746567, -74.02129269115768 40.617050258247396, -74.02129581208361 40.617050049648995, -74.02129893314226 40.61705025709103, -74.02130195979225 40.617050875187964, -74.02130479985078 40.61705188324489, -74.02130736704126 40.61705325246114, -74.02130958217317 40.61705494052693, -74.02131138023375 40.61705689522419, -74.02131270566252 40.6170590589298, -74.02131351707706 40.617061365013015, -74.0213137908199 40.61706374323757, -74.0213135185961 40.61706612246389, -74.0213127086542 40.61706842884766, -74.0213113846067 40.61707059214398, -74.02130958779428 40.6170725484082, -74.02130737373972 40.61707423729501, -74.02130480742277 40.61707560746274, -74.02130196800695 40.61707661657219, -74.0212989417503 40.61707723489016, -74.02129582082311 40.617077443488654)))",0,BK,6418,1,Park Drive (east of 7th Avenue opposite 88th Street),3064180001,Historic Street Lampposts (100),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.3142839151,77.8342392167
"MULTIPOLYGON (((-74.01066929832169 40.708024789071615, -74.01066616830323 40.70802458134358, -74.01066313288773 40.70802396207313, -74.01066028438053 40.70802295196347, -74.010657710355 40.70802158072331, -74.01065548891964 40.70801989066952, -74.01065368635061 40.708017932224585, -74.01065235827534 40.708015764817155, -74.01065154375523 40.7080134550814, -74.01065127001867 40.70801107325472, -74.01065154299404 40.70800869137745, -74.01065235677586 40.708006381491025, -74.01065368415826 40.70800421473835, -74.01065548610075 40.7080022559598, -74.0106577069949 40.70800056459419, -74.01066028058095 40.70799919287742, -74.01066312876388 40.70799818224011, -74.0106661639801 40.70799756330773, -74.01066929393069 40.70799735499956, -74.01067242394788 40.70799756272753, -74.01067545936215 40.707998181097224, -74.0106783066852 40.70799919120664, -74.0106808807103 40.70800056244629, -74.01068310332916 40.70800225340004, -74.01068490589856 40.708004211844504, -74.01068623397457 40.70800637835106, -74.01068704731246 40.70800868808667, -74.01068732223358 40.70801106991317, -74.01068704807619 40.70801345179063, -74.01068623547881 40.708015761677196, -74.01068490809733 40.70801792933074, -74.01068310615534 40.70801988810975, -74.01068088407771 40.708021578575405, -74.0106783104912 40.70802295029269, -74.01067546349076 40.708023960930255, -74.01067242827355 40.70802458076336, -74.01066929832169 40.708024789071615)))",0,MN,0,0,Adjacent to 10 Pine Street (120 Broadway),0,Historic Street Lampposts (006),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.3611988972,78.0676362509
"MULTIPOLYGON (((-74.01442800824964 40.70585436773988, -74.01442488068786 40.705854159213196, -74.01442184770325 40.705853541842394, -74.01441900278182 40.705852531824995, -74.01441643112979 40.70585116246926, -74.014414210855 40.7058494733879, -74.01441240941774 40.705847515901624, -74.01441108244738 40.70584535123832, -74.01441026900726 40.70584304332941, -74.01440999514574 40.70584066331199, -74.01441026797826 40.705838283226164, -74.01441108042044 40.70583597511369, -74.01441240645453 40.70583381011822, -74.0144142070448 40.705831852180914, -74.0144164265883 40.70583016254355, -74.01441899764701 40.70582879254364, -74.01442184213023 40.705827781813454, -74.01442487484633 40.70582716368265, -74.01442800231659 40.70582695527249, -74.01443112987693 40.7058271628986, -74.01443416286043 40.70582778026911, -74.01443700896436 40.70582879028603, -74.01443958061591 40.70583015964134, -74.01444180089075 40.7058318487222, -74.0144436023284 40.70583380620802, -74.01444492929957 40.70583597087095, -74.01444574274082 40.70583827877961, -74.01444601660359 40.70584065879691, -74.01444574377236 40.70584303888287, -74.01444493133128 40.70584534699558, -74.01444360529803 40.70584751199142, -74.01444180470826 40.70584946992919, -74.0144395851647 40.70585115956703, -74.01443701410561 40.705852529567395, -74.01443416843819 40.705853540298065, -74.01443113572098 40.70585415842916, -74.01442800824964 40.70585436773988)))",0,MN,0,0,Adjacent to 13-19 Greenwich Street (25 Broadway),0,Historic Street Lampposts (008),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.3360459879,77.9424594447
