the_geom,OBJECTID,Borough,Block,Lot,Address,BBL,LPC_NAME,LPC_LPNumb,LPC_SiteDe,LPC_SiteSt,LPC_Altern,DesDate,LandmarkTy,URL_REPORT,Shape_Leng,Shape_Area
"MULTIPOLYGON (((-73.95625740579679 40.77369601074107, -73.95644029973836 40.77344503331005, -73.95652148936448 40.773479310102296, -73.95656483924284 40.77349761116427, -73.95638194444113 40.77374858969103, -73.95625740579679 40.77369601074107)))",474,MN,1433,37,222 East 79th Street,1014330037,"New York Public Library, Yorkville Branch",LP-00425,"Borough of Manhattan Tax Map Block 1433, Lot 37.",Designated,,01/24/1967,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0425.pdf,287.98070854,4124.52606339
"MULTIPOLYGON (((-73.96902819027113 40.796752953705806, -73.96907101498029 40.79669447234708, -73.96911523515757 40.79663410389844, -73.96912666634853 40.79661849679846, -73.96923211336349 40.79666267649387, -73.96926044915554 40.79667454813754, -73.96925982074328 40.796675407046635, -73.96916158198955 40.796809537248585, -73.96902819027113 40.796752953705806)))",528,MN,1871,138,206 West 100th Street,1018710138,"New York Free Circulating Library, Bloomingdale Branch",LP-01616,"Borough of Manhattan Tax Map Block 1871, Lot 138.",Designated,now Ukrainian Academy of Arts and Sciences,08/29/1989,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1616.pdf,196.945620324,2376.11340756
"MULTIPOLYGON (((-73.94330717574626 40.79426426557651, -73.94338609978293 40.79415613088503, -73.94342234750367 40.794106468088096, -73.94345806846802 40.79405752542115, -73.94349231603455 40.79401060274293, -73.94361102186396 40.794060721485245, -73.94365017081786 40.794077250401834, -73.94346491469918 40.79433106291231, -73.94330717574626 40.79426426557651)))",543,MN,1637,141,174 East 110th Street,1016370141,"New York Public Library, Aguilar Branch",LP-01837,"Borough of Manhattan Tax Map Block 1637, Lot 141.",Designated,,06/25/1996,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1837.pdf,311.429768545,5285.71520573
"MULTIPOLYGON (((-73.94794427448838 40.82584834850635, -73.94781916145011 40.82579561567293, -73.94786387712557 40.82573464263285, -73.94790825925051 40.82567412507491, -73.94795543245218 40.825609800563264, -73.94800355374684 40.825544183347496, -73.94819011663282 40.825622816646806, -73.94800572600862 40.825874249267784, -73.94794427448838 40.82584834850635)))",550,MN,2077,26,503 West 145th Street,1020770026,"New York Public Library, Hamilton Grange Branch",LP-00599,"Borough of Manhattan Tax Map Block 2077, Lot 26.",Designated,,03/31/1970,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0599.pdf,327.819903737,6191.90280064
"MULTIPOLYGON (((-73.93469375222625 40.803088340317196, -73.93488246753446 40.802830608097494, -73.93490168223639 40.8028386991275, -73.93496562111227 40.80286562321664, -73.93502663773262 40.802891316442036, -73.93503899031636 40.80289651838238, -73.93485027661242 40.80315425085623, -73.93469375222625 40.803088340317196)))",576,MN,1789,37,224 East 125th Street,1017890037,"New York Public Library, 125th Street Branch",LP-02305,"Borough of Manhattan Tax Map Block 1789, Lot 37.",Designated,,01/13/2009,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2305.pdf,313.999685786,5323.7109435
"MULTIPOLYGON (((-73.94094346846538 40.81494175905937, -73.94112271660646 40.81469658770731, -73.94114671153436 40.81470663059666, -73.9413339541626 40.81445052194614, -73.94148442175475 40.81451402583515, -73.94129563683089 40.81477224470741, -73.94132309622755 40.814783737323346, -73.94114568797204 40.81502639213224, -73.94094346846538 40.81494175905937)))",633,MN,1920,26,103 West 135th Street,1019200026,"New York Public Library, Schomburg Collection for Research in Black Culture",LP-01133,"Borough of Manhattan Tax Map Block 1920, Lot 26.",Designated,originally 135th Street Branch,02/03/1981,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1133.pdf,545.477663924,11602.2476714
"MULTIPOLYGON (((-73.95682428812576 40.81376906817957, -73.95696485158132 40.813695800441714, -73.95698716957392 40.81372154318143, -73.9571328962469 40.81364549913019, -73.95731657500933 40.81372657060916, -73.95695167391088 40.813914149902494, -73.95682428812576 40.81376906817957)))",662,MN,1980,22,518 West 125th Street,1019800022,"New York Public Library, George Bruce Branch",LP-02304,"Borough of Manhattan Tax Map Block 1980, Lot 22",Designated,,01/13/2009,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2304.pdf,351.649386951,6270.15587015
"MULTIPOLYGON (((-73.95347223971739 40.803147689742275, -73.95334260965717 40.80309324451689, -73.95352451317 40.802844321956144, -73.95367879394287 40.802909385664414, -73.95349703910206 40.803158105913624, -73.95347223971739 40.803147689742275)))",664,MN,1831,26,203 West 115th Street,1018310026,"New York Public Library, 115th Street Branch",LP-00298,"Borough of Manhattan Tax Map Block 1831, Lot 26.",Designated,,07/12/1967,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0298.pdf,305.08716323,5065.43525211
"MULTIPOLYGON (((-73.9830707892424 40.668376897086745, -73.98327174672602 40.668138715784934, -73.98343103883053 40.66794998985576, -73.98349086893352 40.6679789536379, -73.98373857150472 40.668098867362886, -73.98337855968259 40.668525494622614, -73.9830707892424 40.668376897086745)))",855,BK,1006,1,431 6th Avenue,3010060001,"Brooklyn Public Library, Park Slope Branch",LP-01994,"Borough of Brooklyn Tax Map Block 1006, Lot 1.",Designated,,10/13/1998,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1994.pdf,571.820341734,18684.4950479
"MULTIPOLYGON (((-73.96733764263908 40.67263717916227, -73.96785070906405 40.67113578287623, -73.96892395826282 40.67256707221655, -73.96881369408888 40.672722655909496, -73.96846251010882 40.672727266271266, -73.96820334943963 40.67271529372937, -73.96807269907569 40.67270742666683, -73.96791756818205 40.67269539495329, -73.96783340327094 40.67268904443271, -73.9677168053057 40.67267819208406, -73.96750116558907 40.67265724752496, -73.967415039102 40.672647476887946, -73.96733764263908 40.67263717916227)))",882,BK,1183,2,Grand Army Plaza,3011830002,"Brooklyn Public Library, Central Building",LP-01963,"Borough of Brooklyn Tax Map Block 1183, Lot 2.",Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1963.pdf,1641.44564879,133395.873689
"MULTIPOLYGON (((-73.92806742141674 40.694825958754784, -73.92828862363186 40.69459022182739, -73.9286814200802 40.694805702922515, -73.92845867190562 40.69504060215995, -73.92806742141674 40.694825958754784)))",902,BK,3241,18,790 Bushwick Avenue,3032410018,"Brooklyn Public Library, DeKalb Branch",LP-02054,"Borough of Brooklyn Tax Map Block 3241, Lot 18.",Designated,,05/18/2004,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2054.pdf,479.09173635,14142.9795807
"MULTIPOLYGON (((-73.95720515434957 40.706930235851175, -73.9575787001822 40.70668892900417, -73.9580589451213 40.707119639480894, -73.95718905775516 40.70705494078604, -73.95720515434957 40.706930235851175)))",924,BK,2189,1,240 Division Avenue,3021890001,"Brooklyn Public Library, Williamsburgh Branch",LP-01995,"Borough of Brooklyn Tax Map Block 2189, Lot 1",Designated,,06/15/1999,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1995.pdf,629.626560102,19510.1822776
"MULTIPOLYGON (((-73.90453900062448 40.82088579871124, -73.90446386635602 40.82086831187462, -73.90444025463296 40.820862816389045, -73.90446346730631 40.82080692108447, -73.90448555470314 40.82075373083509, -73.90459871739762 40.82048122615747, -73.90477302495175 40.82052235544855, -73.9047161532183 40.82065930823349, -73.90461477838207 40.820903428309634, -73.90453900062448 40.82088579871124)))",946,BX,2657,30,761 East 160th Street,2026570030,"New York Public Library, Woodstock Branch",LP-02322,"Borough of the Bronx, Tax Block 2657, Lot 30.",Designated,,04/14/2009,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2322.pdf,392.40279314,7359.59697384
"MULTIPOLYGON (((-73.8939248451414 40.81872198770497, -73.89415071868827 40.818503071911415, -73.89439953651191 40.818651463351, -73.89417338064024 40.8188707134516, -73.8939248451414 40.81872198770497)))",953,BX,2722,63,877 Southern Boulevard,2027220063,"New York Public Library, Hunts Point Branch",LP-02323,"Borough of the Bronx, Tax Map Block 2722, Lot 63",Designated,,04/14/2009,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2323.pdf,377.952018338,8880.00547117
"MULTIPOLYGON (((-73.90148079727635 40.831344466509904, -73.9017753172753 40.831090620515816, -73.9021099574223 40.831308963546164, -73.90206785453219 40.831322900783995, -73.90203473043304 40.83133239448658, -73.9020061693437 40.83133959219243, -73.90197868160686 40.83134569129893, -73.9019432817906 40.83135238520265, -73.90191872086223 40.831356283271774, -73.90190075371146 40.83135875515745, -73.90189374579376 40.83135963438287, -73.9018865470418 40.83136048643066, -73.90187935191939 40.831361288953836, -73.90187227425938 40.831362028541854, -73.90186503541065 40.83136273647497, -73.90185791876524 40.831363382377454, -73.90185085317421 40.83136397699471, -73.90184367145869 40.831364530990406, -73.90183645898645 40.83136503903429, -73.90182929994235 40.831365493993935, -73.9018220674577 40.83136590566684, -73.9018149180427 40.831366262479854, -73.90180773787232 40.83136657244046, -73.90180053761661 40.831366835557795, -73.90179334454598 40.83136705005404, -73.90178615032022 40.83136724383749, -73.90177899884351 40.83136739083115, -73.9017718450435 40.83136750540456, -73.90176469010711 40.83136758665822, -73.90175753640146 40.831367637295656, -73.90175038274499 40.831367654614404, -73.90174322676526 40.83136763951288, -73.90173607201768 40.83136759289461, -73.90172891850352 40.83136751385915, -73.9017217650386 40.831367401505, -73.90171461280711 40.83136725673354, -73.90170746062095 40.83136708134493, -73.901700312042 40.83136687174011, -73.90169316350831 40.83136663151804, -73.90168601739505 40.83136635797927, -73.9016788737008 40.83136605202433, -73.90167173242435 40.83136571455363, -73.90166459475385 40.83136534376728, -73.90165745950115 40.831364941465225, -73.90165032785174 40.83136450764842, -73.90164319980838 40.831364040515986, -73.90163607418407 40.831363540967345, -73.90162895453298 40.83136301080648, -73.90162183848787 40.83136244732999, -73.90161472604747 40.83136185143825, -73.90160761839472 40.831361224933396, -73.90160051790467 40.83136056511584, -73.90159341983383 40.8313598728821, -73.90158633010861 40.831359149137725, -73.90157924398815 40.831358392978146, -73.90157216384222 40.83135760530592, -73.90156509085773 40.831356785221544, -73.90155802621891 40.8313559336265, -73.90155096518357 40.83135505051679, -73.90154391368218 40.831354134096486, -73.90153686933822 40.831353187965505, -73.90152982978734 40.83135220761939, -73.90152279976505 40.8313511975646, -73.90151577808982 40.83135015509872, -73.90150876357606 40.83134908022069, -73.90150175859236 40.83134797473354, -73.90149476314122 40.83134683683632, -73.9014877748517 40.831345666526914, -73.90148079727635 40.831344466509904)))",961,BX,2615,23,610 East 169th Street,2026150023,"New York Public Library, Morrisania Branch",LP-01996,"Borough of The Bronx Tax Map Block 2615, Lot 23.",Designated,originally the McKinley Square Branch,06/16/1998,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1996.pdf,423.239668185,9238.42179124
"MULTIPOLYGON (((-73.91411447170528 40.858885642350096, -73.91409472334952 40.858878855957514, -73.91406792472495 40.85886964739363, -73.91405633525655 40.85886922093345, -73.91402873249208 40.858876536666465, -73.9140237999251 40.858884647312664, -73.91400943771228 40.85890055548396, -73.91399488446865 40.85891651844095, -73.91396960567693 40.858907831470844, -73.91394376021259 40.85889895136751, -73.91391507662938 40.858889094809804, -73.91388331782395 40.85887818237552, -73.91379504193975 40.85884784915811, -73.9138034738293 40.85883388524486, -73.91381572643202 40.85881314979338, -73.913816005782 40.85880351114935, -73.91380582509986 40.858783140747256, -73.91379714239373 40.85878015723793, -73.91374652824278 40.85875897048487, -73.91374950927782 40.85875400290511, -73.9135596121402 40.85868830145994, -73.91364546319629 40.858545265160885, -73.91383536000913 40.85861096736687, -73.91383936441788 40.858604295919925, -73.91389179469246 40.85862243672761, -73.9138936740948 40.85861821933108, -73.91390235678527 40.858621201932735, -73.91392847330275 40.85861483964113, -73.91393702316589 40.858608650642786, -73.91395869168632 40.85857229958455, -73.91401795897757 40.858592665143256, -73.91405005553945 40.85860369395601, -73.91408239632644 40.85861480758784, -73.91411609572405 40.85862638687516, -73.9141487376544 40.858637603368436, -73.91416190515629 40.85864212822633, -73.91414023672537 40.85867847842183, -73.91414559880695 40.858680321214166, -73.91414108326144 40.85868789548348, -73.91415155155764 40.85870511885514, -73.91416081770606 40.858710014513804, -73.91415868414236 40.85871359417804, -73.91418122671655 40.85872133985998, -73.9142071100795 40.85873023344598, -73.91411447170528 40.858885642350096)))",1020,BX,3222,62,Hall of Fame Terrace at Sedgwick Avenue,2032220062,"Gould Memorial Library, New York University",LP-00112,"Borough of the Bronx Tax Map Block 3332, Lot 62 in part, consisting of the land on which the described building is situated.",Designated,now Bronx Community College,02/15/1966,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0112.pdf,539.602913852,13372.1781531
"MULTIPOLYGON (((-73.98787569444953 40.72898566998403, -73.98780901531129 40.72895729782246, -73.98772956241163 40.72892348969199, -73.98765463463471 40.72889160727927, -73.98768859017014 40.728845424726806, -73.98790965106322 40.728939488267635, -73.98787569444953 40.72898566998403)))",1045,MN,464,39,135 Second Avenue,1004640039,"New York Free Circulating Library, Ottendorfer Branch",LP-00969,"Borough of Manhattan, Tax Map Block 464, Lot 37 in part.",Designated,"now the New York Public Library, Ottendorfer Brance",09/20/1977,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0969.pdf,178.962159007,1353.41827514
"MULTIPOLYGON (((-73.96148012739668 40.808385092463055, -73.9615307483817 40.80831547385146, -73.96151499629602 40.808264850697846, -73.96142710743429 40.80822795583493, -73.96162391866481 40.8079572822647, -73.96171452414092 40.80799531701158, -73.96177746342728 40.80798047067235, -73.96182777778643 40.80791127415793, -73.96186184104573 40.807925573635096, -73.96186561986467 40.80792037721007, -73.96216274062313 40.80804510404619, -73.96215823713457 40.80805129709437, -73.96218406223728 40.80806213765989, -73.96213390113573 40.808131126363335, -73.96215270562723 40.80817925875728, -73.96224285790673 40.80821710293352, -73.96204511023818 40.80848906945479, -73.96195495770274 40.80845122512562, -73.96189164360494 40.8084679669852, -73.96184157796716 40.80853682321545, -73.96148012739668 40.808385092463055)))",1175,MN,197,1,North of the College Walk (West 116th Street) between Broadway and Amsterdam Avenue,1019730001,Low Memorial Library,LP-00304,"Borough of Manhattan Tax Map Block 1973, Lot 1 in part, consisting of the land on which the described building is situated.",Designated,,09/20/1966,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0304.pdf,760.518571776,32273.3523662
"MULTIPOLYGON (((-73.84357980947053 40.839870383181015, -73.8436289591901 40.83987045973026, -73.84365375814664 40.83987049875103, -73.84367891874253 40.83987053825661, -73.84384482572379 40.83987079720784, -73.84384449182159 40.839994358132124, -73.84378232179239 40.83999426133954, -73.84367868413138 40.83999409931535, -73.84367872543427 40.83997904490151, -73.84357951521574 40.83997888968913, -73.84357980947053 40.839870383181015)))",1301,BX,3981,2,9 Westchester Square,2039810002,Van Schaick Free Reading Room/Huntington Free Library and Reading Room,LP-01886,"Borough of The Bronx Tax Map Block 3981, Lot 2 in part, consisting of the land on which the described building is situated.",Designated,,04/05/1994,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1886.pdf,236.696057729,3150.60252949
"MULTIPOLYGON (((-73.96477658090738 40.69098063017406, -73.9647428441775 40.69082082917921, -73.96473713722568 40.69079379492461, -73.96473557477518 40.69078639763034, -73.96484155243512 40.690773434750206, -73.96484289893351 40.69077981709866, -73.96489131850723 40.69077389479699, -73.96500020306479 40.69076057605429, -73.96499824052562 40.69075128396204, -73.96505868774926 40.69074389020684, -73.9650997068102 40.69073887328754, -73.96510641937422 40.69077066794207, -73.9652698922381 40.69075067196816, -73.96527435381451 40.69075012580249, -73.96530458556319 40.690893324625165, -73.9652981351348 40.69089411423138, -73.96528522363006 40.690895693439494, -73.96513665077157 40.69091386680847, -73.96514142677322 40.690936484644084, -73.96503647232161 40.69094932293974, -73.96503488623117 40.69094181487938, -73.96493160351702 40.69095444827027, -73.9648748308985 40.690961392823645, -73.96487631665917 40.690968430787706, -73.96477658090738 40.69098063017406)))",1310,BK,1919,1,224-228 Ryerson Street,3019190001,Pratt Institute Library,LP-02011,"Borough of Brooklyn, Tax Map Block 1919, Lot 1 in part consisting of the land on which the described building is situated.",Designated,,12/22/1981,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2011.pdf,454.978980741,9650.09643263
"MULTIPOLYGON (((-73.90538379676583 40.66458675300453, -73.9050299682932 40.66463916236736, -73.90495857383345 40.66435054188235, -73.90529471038289 40.66430075218558, -73.90531240083241 40.66429813183684, -73.90538379676583 40.66458675300453)))",1361,BK,3794,18,581 Stone Avenue,3037940018,"Brooklyn Public Library, Stone Avenue Branch",LP-02568,"Borough of Brooklyn Tax Map Block 3794, Lot 18",Designated,,04/14/2015,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2568.pdf,414.007409155,10700.1953531
"MULTIPOLYGON (((-73.94344976233836 40.806119190394384, -73.9432692879442 40.80636637139607, -73.94312293379329 40.80630447736269, -73.943303407378 40.80605729658707, -73.94344976233836 40.806119190394384)))",0,MN,1722,30,9 West 124th Street,1017220030,"New York Public Library, Harlem Branch",LP-02652,"Borough of Manhattan, Tax Map Block 1733, Lot 30",Designated,,06/15/2021,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2652.pdf,298.713683727,4775.45375437
