the_geom,OBJECTID,Borough,Block,Lot,Address,BBL,LPC_NAME,LPC_LPNumb,LPC_SiteDe,LPC_SiteSt,LPC_Altern,DesDate,LandmarkTy,URL_REPORT,Shape_Leng,Shape_Area
"MULTIPOLYGON (((-73.87938748140598 40.86887478306602, -73.87945745289308 40.868789189010364, -73.87947170419996 40.86877411169217, -73.87953020286142 40.868713776045325, -73.8795722554005 40.868675864305956, -73.87961074588107 40.86864504739395, -73.87969188870068 40.868590886530875, -73.87984592416524 40.86848368255438, -73.88004409792748 40.86837265666052, -73.88005587332435 40.86839115235059, -73.88129540645919 40.86772603848255, -73.8813060520267 40.86775827255618, -73.88150634244013 40.868364679019834, -73.88108809054538 40.86862940602284, -73.88100583181514 40.86867869416666, -73.87987265047539 40.86929021130531, -73.87957594532494 40.86945032243965, -73.87938748140598 40.86887478306602)))",980,BX,3325,5,3016 Webster Avenue,2033250005,52nd Police Precinct Station House,LP-00771,"Borough of The Bronx Tax Map Block 3325, Lot 5.",Designated,,06/18/1974,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0771.pdf,1808.17850511,154272.039773
"MULTIPOLYGON (((-73.90064659999787 40.87737102830646, -73.90101802180152 40.877564581349276, -73.90078913704265 40.87780424865426, -73.90036065319262 40.877557746474494, -73.90064659999787 40.87737102830646)))",981,BX,3257,111,3101 Kingsbridge Terrace,2032570111,40th Police Precinct Station House,LP-01285,"Borough of the Bronx Tax Map Block 3257, Lot 111.",Designated,later the 50th Police Precinct Station House,07/15/1986,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1285.pdf,485.435342233,14297.753941
"MULTIPOLYGON (((-73.88594968130955 40.87883943425293, -73.88787577791231 40.877165516261314, -73.88796087942019 40.87697707542878, -73.88804081987418 40.877683340036164, -73.88653269228102 40.87899401574736, -73.88642354963076 40.8790888657266, -73.88627756961253 40.878988301378456, -73.8862494407132 40.87896153097129, -73.88621652415395 40.878930922460505, -73.88617465574394 40.87890267429498, -73.88613015370554 40.87888196059847, -73.88606568698987 40.878865373022926, -73.88594968130955 40.87883943425293)))",982,BX,3251,401,3205 Jerome Avenue,2032510401,High Pumping Station,LP-01080,"Borough of The Bronx, Tax Map Block 3251, Lot 401 in part.",Designated,,07/28/1981,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1080.pdf,1984.04948344,120473.997749
"MULTIPOLYGON (((-74.0078708856825 40.703334802414744, -74.00797882691278 40.70326917109291, -74.00835976668394 40.70360745459181, -74.00826035689157 40.703674276132475, -74.0078708856825 40.703334802414744)))",1242,MN,34,37,100 Old Slip,1000340037,First Precinct Police Station,LP-00968,"Borough of Manhattan Tax Map Block 34, Lot 37.",Designated,now the New York City Police Museum,09/20/1977,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0968.pdf,401.585523949,6126.06145073
"MULTIPOLYGON (((-73.94490052688727 40.82977512160948, -73.94456571906501 40.8296344992506, -73.94465507502052 40.82951242694166, -73.94474127003 40.82939467001971, -73.945070990527 40.8295331543783, -73.94507737234244 40.829535834589464, -73.9449905413399 40.82965332490972, -73.94490052688727 40.82977512160948)))",1274,MN,2083,35,1854 Amsterdam Avenue,1020830035,32nd Police Precinct Station House,LP-01389,"Borough of Manhattan Tax Map Block 2083, Lot 33.",Amended,later the 30th Police Precinct Station House,07/15/1986,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1389.pdf,412.117797999,10605.617765
"MULTIPOLYGON (((-74.07741489683534 40.64484918041092, -74.07739459089643 40.644859547338356, -74.07750408989581 40.64500304053934, -74.07747293610166 40.64501683405894, -74.07704810471766 40.64446011011634, -74.07707925952191 40.644446316710145, -74.07717606436971 40.64457317625586, -74.07719528519554 40.64456300910962, -74.0775098320601 40.644422956030354, -74.07760255788475 40.64454378629465, -74.0775687516703 40.64455883605306, -74.07760815377728 40.64461018044322, -74.07764195882456 40.64459512887306, -74.07772944340677 40.644709127636766, -74.07741489683534 40.64484918041092)))",1315,SI,9,28,78 Richmond Terrace,5000090028,120th Police Precinct Station House,LP-02058,Too long,Designated,originally 66th Police Precinct Station House and Headquarters,06/27/2000,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2058.pdf,726.527986671,15120.6257042
"MULTIPOLYGON (((-73.96144023003669 40.62995733264131, -73.96142086347217 40.62983243668339, -73.9614317310961 40.62983145876304, -73.96158558820318 40.62981760985054, -73.96158642901013 40.62982303306054, -73.96159038104379 40.62984851728463, -73.96159344045459 40.62986824959167, -73.96159351228961 40.62986871068172, -73.96159819326772 40.62989889225914, -73.961602048747 40.62992375329084, -73.96160265874661 40.62992768696415, -73.96160288131233 40.629929125168296, -73.96160495625367 40.62994250578136, -73.96144023003669 40.62995733264131)))",1328,BK,6699,4,802 East 16th Street,3066990004,Avenue H Station House,LP-02158,"Borough of Brooklyn Tax Map Block 6699, Lot 119-431 in part, consisting of the land on which the building is situated.",Designated,,06/29/2004,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2158.pdf,183.721245824,2109.57926591
"MULTIPOLYGON (((-73.75001224283868 40.603138253182486, -73.74972048623191 40.60297890054608, -73.7499356667037 40.60275383228438, -73.7502274228406 40.6029131843781, -73.75001224283868 40.603138253182486)))",0,QN,15557,4,16-12 Mott Avenue,4155570004,53rd (now 101st) Precinct Police Station,LP-02610,"Borough of Queens Tax Map Block 15557, Lot 4.",Designated,,05/29/2018,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2610.pdf,402.2594803,10112.1730638
"MULTIPOLYGON (((-73.98706164233039 40.68179043130017, -73.98701587519095 40.68177117135121, -73.98718866821545 40.68152128002726, -73.98749492795496 40.68163937653019, -73.98735556467443 40.681844140921335, -73.9872700978616 40.681969682980274, -73.98701206087233 40.681865715901395, -73.98706164233039 40.68179043130017)))",57065,BK,411,14,201 Douglass Street (aka 196 Butler Street),3004110014,Gowanus Canal Flushing Tunnel Pumping Station and Gate House,LP-02638,"Borough of Brooklyn Tax Map Block 411, Lot 14 in part",Designated,,10/29/2019,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2638.pdf,459.802798981,12425.8696574
"MULTIPOLYGON (((-73.98816595243275 40.676373644176394, -73.98829863494379 40.67621287624034, -73.98831343484908 40.676194943092476, -73.98837449033921 40.67622415117066, -73.98838867740965 40.67620696087594, -73.98856225957816 40.676289999420014, -73.98874235058874 40.676376151417855, -73.98889554853552 40.67644943758796, -73.98889692047304 40.67645009419563, -73.98868863171143 40.67670247287544, -73.98851753080892 40.676620621652354, -73.98850994730714 40.676616995423004, -73.98819538647297 40.67646651368333, -73.9881807955151 40.67645953409669, -73.98819109635753 40.676447052219096, -73.98812963389578 40.6764176485907, -73.98816595243275 40.676373644176394)))",0,BK,967,1,"153 2nd Street (aka 322 Third Avenue, 340 Third Avenue)",3009670001,Brooklyn Rapid Transit Company (BRT) Central Power Station Engine House,LP-02639,"Borough of Brookly Tax Map Block 967, Lot 1 in part",Designated,,10/29/2019,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2639.pdf,590.179716352,19996.2164871
