the_geom,OBJECTID,Borough,Block,Lot,Address,BBL,LPC_NAME,LPC_LPNumb,LPC_SiteDe,LPC_SiteSt,LPC_Altern,DesDate,LandmarkTy,URL_REPORT,Shape_Leng,Shape_Area
"MULTIPOLYGON (((-73.94921127835374 40.80854600046314, -73.94905401930852 40.80876220369815, -73.94904896152899 40.80876007718809, -73.9488471340401 40.80903755102511, -73.9486424577464 40.80895148678128, -73.94900154534645 40.80845780944618, -73.94921127835374 40.80854600046314)))",650,MN,1930,30,"2090 Adam Clayton Powell, Jr. Boulevard",1019300030,Hotel Theresa,LP-01843,"Borough of Manhattan Tax Map Block 1930, Lot 30.",Designated,now Theresa Towers,07/13/1993,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1843.pdf,543.727431801,13452.1338576
"MULTIPOLYGON (((-73.97082535417323 40.75657973155308, -73.97100351855643 40.75633631325635, -73.97102084166451 40.756343620712684, -73.9711736157572 40.75640805687137, -73.97143181520649 40.75651695895033, -73.97159279527546 40.75658485722742, -73.97170828630757 40.756607672932454, -73.97169380433351 40.756627458876096, -73.97201674386558 40.75676366443756, -73.97183857375398 40.75700708068218, -73.97082535417323 40.75657973155308)))",733,MN,1305,7501,569 Lexington Avenue,1013057501,Summit Hotel,LP-02176,"Borough of Manhattan Tax Map Block 1305, Lot 50.",Designated,now Doubletree Metropolitan Hotel,05/17/2005,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2176.pdf,854.2937031,32711.836653
"MULTIPOLYGON (((-73.9863802020403 40.7479265036038, -73.9863016837516 40.74789375098483, -73.98648017619033 40.747647754663205, -73.98671322167078 40.747745898244375, -73.98653524622803 40.74799118178312, -73.9863802020403 40.7479265036038)))",757,MN,834,29,17 West 32nd Street,1008340029,Aberdeen Hotel,LP-02076,"Borough of Manhattan Tax Map Block 834, Lot 29.",Designated,,01/30/2001,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2076.pdf,352.056500088,7544.7491762
"MULTIPOLYGON (((-73.96590717652603 40.76445770671297, -73.96608680541542 40.76421064337853, -73.96610100514427 40.76419111292049, -73.96613415627935 40.764203169614895, -73.96622296315779 40.76423546525241, -73.9662646093588 40.76425061042722, -73.96626705439314 40.76424724776011, -73.96648926872972 40.76434079934917, -73.96628752060731 40.764618286670796, -73.96590717652603 40.76445770671297)))",781,MN,1397,7505,140 East 63rd Street,1013977505,Barbizon Hotel for Women,LP-02495,"Borough of Manhattan, Tax Map Block 1397, Lots 1501-1588",Designated,,04/17/2012,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2495.pdf,469.01248468,13767.382918
"MULTIPOLYGON (((-73.9752860335785 40.76140952043522, -73.97571158899511 40.76159007024098, -73.97551796281904 40.761853254817275, -73.97509240506177 40.76167270340252, -73.9752860335785 40.76140952043522)))",803,MN,1270,38,696-700 Fifth Avenue,1012700038,Gotham Hotel,LP-01697,"Borough of Manhattan Tax Map Block 1270, Lot 38.",Designated,now the Peninsula Hotel,06/06/1989,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1697.pdf,489.740243428,14832.4546112
"MULTIPOLYGON (((-73.98440690264138 40.74500381821274, -73.98416687691446 40.74490256942192, -73.98453188148177 40.74440196342754, -73.98477219719719 40.744503335773345, -73.98440690264138 40.74500381821274)))",1059,MN,859,26,27 East 29th Street,1008590026,Martha Washington Hotel,LP-02428,"Borough of Manhattan Tax Map Block 859, Lot 26 in part, consisting of the land on which the described building is located.",Designated,,06/12/2012,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2428.pdf,569.3072255,15871.0176517
"MULTIPOLYGON (((-73.98950428980478 40.75228513451477, -73.98932845516515 40.75251974420886, -73.98906959780577 40.75241072813503, -73.9888646129754 40.75232204651427, -73.98877404406424 40.752283903108896, -73.98876364918972 40.75227952473727, -73.98893814562364 40.75204670507343, -73.98950428980478 40.75228513451477)))",1063,MN,812,1,485 Seventh Avenue,1008120001,Mills Hotel No. 3,LP-02424,"Borough of Manhattan Tax Map Block 812, Lot 1",Designated,,10/28/2014,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2424.pdf,554.625054089,17591.0829076
"MULTIPOLYGON (((-73.97381778369238 40.76453883219157, -73.97393990344737 40.76436921030788, -73.97418157084279 40.764033536062435, -73.97418727658035 40.764025612003806, -73.97420303780284 40.7640321513933, -73.97506451114609 40.76438956926022, -73.9751028974306 40.76440549487272, -73.97509209163375 40.76442049223409, -73.97492495250859 40.76465246275406, -73.97491754516848 40.76466274399773, -73.97491177465666 40.76466035010197, -73.9747275217295 40.7649162745098, -73.97464253172768 40.76488101280815, -73.97381778369238 40.76453883219157)))",1170,MN,1274,7504,768 Fifth Avenue and 2 Central Park South,1012747504,Plaza Hotel,LP-00265,"Borough of Manhattan Tax Map Block 1274, Lot 25.",Designated,,12/09/1969,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0265.pdf,1004.17965594,61393.0672709
"MULTIPOLYGON (((-73.9719770518391 40.75642671277484, -73.97219581794813 40.75651898201701, -73.97201674386558 40.75676366443756, -73.97169380433351 40.756627458876096, -73.97170828630757 40.756607672932454, -73.97182597658976 40.75663312483809, -73.9719770518391 40.75642671277484)))",0,MN,1305,20,125 East 50th Street,1013050020,Beverly Hotel (now The Benjamin),LP-02555,"Borough of Manhattan Tax Map Block 1305, Lot 20",Designated,,11/22/2016,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2555.pdf,401.851209357,7470.28959771
"MULTIPOLYGON (((-73.97288750325828 40.75517556694054, -73.97286461065084 40.75520683790151, -73.97285053454794 40.7552260657767, -73.9727804453406 40.75532192153586, -73.97300337919094 40.7554154221358, -73.97275356483559 40.755757069954846, -73.97229669678973 40.75556272560179, -73.97247426112227 40.75531895185396, -73.97252562830913 40.75524964231633, -73.97263859222333 40.75528787224151, -73.97275988884864 40.75512204411511, -73.97288750325828 40.75517556694054)))",0,MN,1303,53,525 Lexington Avenue,1013030053,Shelton Hotel,LP-02557,"Borough of Manhattan Tax Map Blcok 1303, Lot 53",Designated,,11/22/2016,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2557.pdf,693.287544318,22740.0423814
"MULTIPOLYGON (((-73.97283815516066 40.75465051475719, -73.97300952022414 40.75472334919192, -73.97307319496247 40.75475041257431, -73.97339089337163 40.75488544153932, -73.97321272965158 40.75512911121585, -73.97292221009586 40.75500563443615, -73.97265998649488 40.754894182685774, -73.97283815516066 40.75465051475719)))",0,MN,1302,51,511 Lexington Avenue,1013020051,Hotel Lexington,LP-02559,"Borough of Manhattan Tax Map Blcok 1302, Lot 51",Designated,,11/22/2016,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2559.pdf,554.022198662,17820.0072001
"MULTIPOLYGON (((-73.98586735752416 40.74481101009563, -73.98539113721765 40.744610131387724, -73.98552933681337 40.744420781283466, -73.9858448543484 40.74455387305778, -73.98593042487599 40.744436631268634, -73.98606889142432 40.74424691403895, -73.98622959393047 40.74431470009705, -73.98586735752416 40.74481101009563)))",0,MN,858,17,22 East 29th Street (aka 18-20 East 29th Street; 15-17 East 28th Street; 90-94 Madison Avenue),1008580017,Hotel Seville (now The James NoMad Hotel),LP-02602,"Borough of Manhattan Tax Map Block 858, Lot 17 in part",,,03/06/2018,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2602.pdf,715.414637303,18419.1478604
"MULTIPOLYGON (((-73.95257251008991 40.80486438234321, -73.95216938597324 40.80469593871277, -73.95236302195394 40.80443409625398, -73.9525522955645 40.804516098978226, -73.95257251008991 40.80486438234321)))",0,MN,1923,38,"206 West 118th Street (aka 150-158 St. Nicholas Avenue, 206-212 West 118th Street)",1019230038,Hotel Cecil & Minton's Playhouse Building,LP-02671,"Borough of Manhattan Tax Map Block 1923, Lot 38",Designated,,06/27/2023,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2671.pdf,424.125962614,10209.2633062
