the_geom,OBJECTID,Borough,Block,Lot,Address,BBL,LPC_NAME,LPC_LPNumb,LPC_SiteDe,LPC_SiteSt,LPC_Altern,DesDate,LandmarkTy,URL_REPORT,Shape_Leng,Shape_Area
"MULTIPOLYGON (((-73.98437599733866 40.75656596551338, -73.98455096487478 40.75632097426897, -73.9845602446871 40.75632484948629, -73.98479496852707 40.75642286917551, -73.9846199850362 40.75666788419785, -73.98437599733866 40.75656596551338)))",546,MN,996,46,128 West 44th Street,1009960046,Lambs Club,LP-00859,"Borough of Manhattan Tax Map Block 996, Lot 46.",Designated,,09/24/1974,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0859.pdf,357.398979605,7833.79787842
"MULTIPOLYGON (((-73.97147041608494 40.76483929352842, -73.9716544238116 40.76458175695814, -73.97239443696151 40.76489342821466, -73.97221044544513 40.76515097226196, -73.97147041608494 40.76483929352842)))",593,MN,1375,1,1-11 East 60th Street,1013750001,Metropolitan Club Building,LP-01020,"Borough of Manhattan Tax Map Block 1375, Lot 1.",Designated,,09/11/1979,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1020.pdf,682.248428167,25022.4941685
"MULTIPOLYGON (((-73.9807541863083 40.754662474140574, -73.98080266237507 40.754596188823896, -73.98085103409586 40.754530046649165, -73.98090457434267 40.754456836342925, -73.98121112923748 40.754585511342114, -73.98103160535923 40.75483099120388, -73.98072504849726 40.75470231573131, -73.9807541863083 40.754662474140574)))",605,MN,1259,29,7 West 43rd Street,1012590029,Century Association Clubhouse,LP-00257,"Borough of Manhattan Tax Map Block 1259, Lot 29.",Designated,,01/11/1967,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0257.pdf,398.696140937,9927.77031347
"MULTIPOLYGON (((-73.97601881597451 40.745307556136645, -73.97605418240748 40.745258948745274, -73.9760856336731 40.745215719255846, -73.9761220140281 40.745165718969794, -73.97615795602688 40.74511631921909, -73.97619718404974 40.74506240319471, -73.97627425196859 40.7450949697094, -73.97609588527376 40.74534012276982, -73.97601881597451 40.745307556136645)))",676,MN,915,26,243 East 34th Street,1009150026,Civic Club,LP-00980,"Borough of Manhattan Tax Map Block 915, Lot 26.",Designated,now Estonian House,03/28/1978,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0980.pdf,253.019660634,2493.80338978
"MULTIPOLYGON (((-74.01530665105874 40.70607060662179, -74.01533211280099 40.706004364316335, -74.01560375071519 40.70607056673107, -74.01596703363114 40.706159104719966, -74.01588695111423 40.706363782224166, -74.01525328648923 40.706209443744825, -74.01530665105874 40.70607060662179)))",765,MN,15,7502,19 West Street,1000157502,Downtown Athletic Club Building,LP-02075,"Borough of Manhattan Tax Map Block 15, Lot 19",Designated,,11/14/2000,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2075.pdf,524.960979076,14367.1888272
"MULTIPOLYGON (((-73.97356368882883 40.758715273782585, -73.97319857465618 40.759223835973295, -73.97286628809869 40.759083442427574, -73.97323578042116 40.758576456378975, -73.97356368882883 40.758715273782585)))",788,MN,1288,33,370 Park Avenue,1012880033,Racquet and Tennis Club Building,LP-01000,"Borough of Manhattan Tax Map Block 1288, Lot 33.",Designated,,05/08/1979,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1000.pdf,631.559887231,22093.5240718
"MULTIPOLYGON (((-73.97122489317019 40.76588582613082, -73.97131790297364 40.76575688275128, -73.97123904089109 40.76572351382835, -73.97128443468839 40.765660579924855, -73.97167993454354 40.76582792481691, -73.97154152925957 40.76601980250662, -73.97122489317019 40.76588582613082)))",805,MN,1376,69,2 East 62nd Street,1013760069,Knickerbocker Club Building,LP-01025,"Borough of Manhattan Tax Map Block 1376, Lot 69.",Designated,,09/11/1979,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1025.pdf,410.217574344,8656.77481259
"MULTIPOLYGON (((-73.95929985558158 40.68333698105063, -73.95930520158296 40.68333635798464, -73.95929710326992 40.68329571582078, -73.95928789760178 40.68324950988834, -73.95927148286103 40.68316712325002, -73.95926233147696 40.683121188388725, -73.95925048893696 40.68306175746918, -73.95941438535996 40.68304263444356, -73.95945593978767 40.683251191946766, -73.95946757144209 40.683309569167996, -73.95939192064826 40.68331839725025, -73.95940223496157 40.68337015973687, -73.95940776832438 40.68339793354273, -73.95931417594342 40.68340885344097, -73.95929985558158 40.68333698105063)))",873,BK,1984,78,65 Putnam Avenue,3019840078,Lincoln Club,LP-02015,"Borough of Brooklyn, Tax Map Block 1984, Lot 78.",Designated,"now Mechanics Temple, Independent Order of Mechanics of the Western Hemisphere",05/12/1981,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2015.pdf,350.322639162,5288.99905226
"MULTIPOLYGON (((-73.98115193824653 40.75537868568741, -73.9814674336871 40.75551222327704, -73.98129131269215 40.75575827137647, -73.98132217992988 40.7557720415085, -73.98113867724577 40.75602388652142, -73.9807895075983 40.75587609643822, -73.98097301119543 40.75562425197613, -73.98115193824653 40.75537868568741)))",1169,MN,1260,20,27 West 44th Street,1012600020,Harvard Club of New York City,LP-00259,"Borough of Manhattan Tax Map Block 1260, Lot 20.",Designated,,01/11/1967,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0259.pdf,634.80571748,21885.8109165
"MULTIPOLYGON (((-73.77775398194083 40.79199013832877, -73.77780034958695 40.792019040228304, -73.77780904374497 40.79202446000821, -73.77780607241212 40.79202721432238, -73.77783567844241 40.79204566867333, -73.77780448421954 40.792074575927366, -73.777895616379 40.79213138062015, -73.77791312298602 40.79214229243278, -73.77792428956766 40.79214925322624, -73.77789749290537 40.792174086096686, -73.77795139500175 40.7922076841689, -73.77790974641218 40.79224627783315, -73.77792976565514 40.79225875595704, -73.77789994532348 40.79228638896971, -73.77787415122602 40.792270312107, -73.77786856273232 40.79227549093635, -73.77788287925168 40.7922844145977, -73.77787624484483 40.79229056305472, -73.77787465569803 40.79228957214016, -73.77785107514175 40.792311424228515, -73.77783151821673 40.792299234242726, -73.77781905284175 40.79231078618218, -73.77779248428642 40.79229422513858, -73.77778895718484 40.7922920265139, -73.77778870465981 40.79227254724329, -73.77778789604358 40.79226951459065, -73.77779584497318 40.792262149391654, -73.77774532102609 40.79223065683399, -73.7777149479632 40.79225880111956, -73.77766244827114 40.79222607642872, -73.77769245290065 40.79219827183645, -73.77764513335045 40.79216877552696, -73.77764019735491 40.792173349565545, -73.77760635865917 40.79217592635403, -73.77758080825528 40.79215999937886, -73.77757521635196 40.792132858227895, -73.77760049654148 40.79210943179339, -73.77761509171516 40.79211082151586, -73.77761837877314 40.79211287109977, -73.77766224644894 40.79207221966825, -73.77764030946904 40.79205854553136, -73.7776833189738 40.792018689381294, -73.77770714541967 40.79203354050992, -73.77775398194083 40.79199013832877)))",1227,QN,5917,1,208 Totten Avenue,4059170001,Fort Totten Officer's Club,LP-00827,"Borough of Queens Tax Map Block 5917, Lot 1, in part, consisting of the land on which the described building is situated.",Designated,,09/24/1974,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0827.pdf,425.006625002,6163.76545881
"MULTIPOLYGON (((-73.97746185950676 40.75380667510667, -73.97777002744475 40.75393781076889, -73.97758148106166 40.75419725668025, -73.97727237101022 40.7540657205084, -73.97746185950676 40.75380667510667)))",0,MN,1279,28,50 Vanderbilt Avenue,1012790028,Yale Club of New York City,LP-02579,"Borough of Manhattan Tax Map Block 1279, Lot 28",Designated,,11/22/2016,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2579.pdf,411.972017083,10582.4169566
